id,question_id
55751,733
56010,733
56726,733
58421,733
60875,733
62938,733
67687,733
99739,733
101609,733
101867,733
102408,733
102617,733
102628,733
102944,733
103696,733
103920,733
104296,733
106347,733
106354,733
106357,733
106367,733
106371,733
106419,733
106845,733
107248,733
108645,733
108862,733
108870,733
102821,791
108873,733
108895,733
109531,733
109585,733
95250,867
95251,867
95253,867
101648,867
101947,867
102394,867
102627,867
102811,867
102941,867
103013,867
103911,867
105319,867
105327,867
105349,867
106379,867
106755,867
100234,791
100269,791
100278,791
100306,791
100325,791
100337,791
100372,791
100431,791
100443,791
100467,791
103178,791
103312,791
108073,791
108915,791
109661,791
81122,856
94153,856
95461,856
96510,856
98716,856
100101,856
100207,856
100299,856
100302,856
100307,856
100346,856
100361,856
100367,856
100404,856
100423,856
100447,856
100459,856
103180,856
106222,856
107900,856
108074,856
109829,856
110182,851
91820,1041
92480,1041
95360,1041
96581,1041
96654,1041
96875,1041
96886,1041
99580,1041
99704,1041
100116,1041
110180,968
106780,867
107229,867
107242,867
107608,867
107609,867
107625,867
107626,867
107650,867
107660,867
107669,867
108099,867
108107,867
108110,867
108136,867
108519,867
108650,867
108883,867
108958,867
109113,867
109114,867
109123,867
109124,867
109144,867
109571,867
109847,867
91058,937
95034,937
102159,937
102398,937
102633,937
102646,937
103921,937
104298,937
104378,937
104741,937
57024,670
105502,937
105504,937
105522,937
105558,937
106168,937
106340,937
106344,937
106372,937
106374,937
106391,937
106523,937
106587,937
106847,937
107299,937
107300,937
107730,937
107802,937
78861,670
107832,937
107834,937
107842,937
108022,937
108656,937
108858,937
109421,937
109423,937
89942,1022
89961,1022
90454,1022
90716,1022
120929,553
91333,1022
91345,1022
91379,1022
91382,1022
91421,1022
120930,553
91425,1022
91428,1022
91441,1022
91520,1022
91540,1022
93693,1022
93781,1022
93791,1022
99300,1022
99592,1022
100038,1022
102054,1022
102346,1022
103115,1022
106790,1022
107459,1022
108663,1022
109025,1022
109041,1022
109275,1022
109859,1022
100266,1041
100311,1041
100340,1041
100376,1041
110176,1004
110177,777
110179,427
110184,427
110185,851
110187,406
110191,620
110178,1064
110192,1034
110194,978
50196,670
15384,670
50198,670
78255,670
14903,670
28210,670
45608,670
50208,670
50214,670
50609,670
66097,670
105008,670
50603,670
78910,670
16462,670
39534,670
50303,670
50360,670
103184,670
108669,670
76429,670
16580,670
41137,670
50328,670
50329,670
100383,1041
100434,1041
100446,1041
100466,1041
102311,1041
103181,1041
106187,1041
107320,1041
107872,1041
107898,1041
108662,1041
108787,1041
108912,1041
109867,1098
2311,183
2466,183
2653,183
2660,183
2662,183
2672,183
3278,183
4670,183
5239,183
5618,183
5882,183
6078,183
6086,183
6206,183
10754,183
11628,183
17433,183
18998,183
21861,183
25435,183
53964,183
53977,183
65051,183
65053,183
65056,183
71423,183
74316,183
89434,183
90041,183
96800,183
102407,183
102634,183
102948,183
103258,183
103919,183
104051,183
104053,183
104070,183
105498,183
105507,183
105518,183
106769,183
106774,183
106945,183
108660,183
108867,183
108882,183
108936,183
109432,183
109434,183
109883,183
22058,580
22641,580
26901,580
97995,670
16110,670
24873,670
27366,670
50200,670
50378,670
53026,670
56358,670
72922,670
78090,670
100650,670
97557,670
16674,670
18254,670
20875,670
21382,670
21818,670
22895,670
23536,670
25061,670
28581,670
29516,670
30611,670
31075,670
31528,670
32027,670
34022,670
34708,670
43155,670
44321,670
46030,670
50324,670
50347,670
50600,670
52092,670
52372,670
53196,670
78831,670
78868,670
85381,670
86419,670
95037,670
100839,670
105793,670
109420,670
110188,427
110190,620
110193,981
110202,991
110206,966
110208,961
110217,928
30135,580
32271,580
65650,580
76897,580
98923,580
102950,580
103601,580
103606,580
105500,580
105516,580
105520,580
7963,580
11532,580
11533,580
23695,580
27411,580
39190,580
40218,580
56101,580
70998,580
71299,580
77499,580
78687,580
86665,580
97096,580
101165,580
101166,580
103604,580
103605,580
109885,580
14182,580
16747,580
95605,580
95607,580
97636,580
15741,580
18346,580
18426,580
20874,580
37842,580
42484,580
46039,580
61508,580
68758,580
87039,580
102635,580
103809,580
120931,399
110189,427
110197,620
110220,318
110207,961
110203,988
110204,966
110205,966
110219,837
110258,748
110241,994
112561,420
110249,654
110251,64
110256,382
110259,654
110269,994
110273,994
110275,994
110277,994
77430,326
110225,84
110229,154
110236,194
110264,454
110266,454
110215,956
110216,956
110218,928
110222,318
112849,420
110238,994
110247,382
110248,228
110252,228
110253,64
43181,229
110224,76
110232,190
110233,191
110235,193
110244,213
110239,454
110214,948
55804,229
110250,181
110255,777
110290,818
110271,994
110276,994
15817,231
21749,231
37195,231
41923,231
59989,231
61130,231
108499,231
109970,231
110353,447
110284,1004
110281,417
110282,1069
120936,399
120937,566
110260,454
110355,454
110285,1034
120932,337
120935,1092
110288,741
57122,229
61685,229
110254,181
110257,653
120933,399
110263,1004
110267,994
110268,181
110270,994
110272,994
110274,994
110278,653
110279,777
12751,229
16933,229
21617,229
25420,229
26546,229
30823,229
33275,229
34999,229
41890,229
43180,229
120938,399
120940,857
120942,794
120943,1233
120945,377
120946,377
110265,454
54429,229
62552,229
64456,229
74290,229
84463,229
84907,229
85332,229
85740,229
86699,229
89738,229
92540,229
99802,229
100059,229
100071,229
100128,229
100279,229
100335,229
100375,229
100400,229
100420,229
101899,229
104545,229
105963,229
105967,229
106652,229
108459,229
108473,229
108608,229
109518,229
109966,229
59396,321
59398,321
59399,321
59402,321
59403,321
59406,321
59407,321
59411,321
59412,321
59413,321
59414,321
59415,321
59416,321
59417,321
59418,321
59420,321
59421,321
73763,321
77862,321
98317,321
98335,321
98339,321
73767,321
73772,321
77866,321
80195,386
92210,321
9579,321
61546,321
61548,321
67705,321
67706,321
67708,321
77894,321
77915,321
77951,321
77957,321
92217,321
96369,321
98379,321
98384,321
100024,321
100484,321
102493,321
104507,321
105296,321
9581,321
43160,321
43175,321
43176,321
43177,321
51362,321
51363,321
51374,321
77958,321
77988,321
82065,321
110298,647
94349,321
98327,321
98476,321
98477,321
107884,321
4419,321
4420,321
4421,321
4422,321
4424,321
20415,386
20704,321
20817,321
26810,321
26854,321
33003,321
43188,321
43214,321
43215,321
43217,321
43218,321
43220,321
43222,321
43224,321
43225,321
43226,321
43227,321
43228,321
43230,321
43242,321
51379,321
57657,321
100432,326
120941,860
78068,321
78076,321
84153,321
88241,321
88353,321
91875,321
96162,321
98333,321
98541,321
98543,321
98554,321
98557,321
98566,321
98604,321
100627,321
101350,321
101413,321
104505,321
120944,857
106725,321
106737,321
106742,321
107906,321
108032,321
19015,321
19016,321
19017,321
20948,321
20949,321
20961,321
110327,723
20963,321
25025,321
33283,321
49606,321
49607,321
49673,321
49675,321
51758,321
51760,321
51762,321
62429,321
68014,321
68016,321
68017,321
68018,321
73127,321
74282,321
82457,321
86403,321
86598,321
92591,321
92613,321
92723,321
92732,321
101273,321
101779,321
102991,321
120947,377
106924,321
106968,321
31549,321
120950,253
108951,321
3864,321
23157,321
33471,321
41674,321
49827,321
49838,321
49879,321
53904,321
68202,321
68203,321
68205,321
68206,321
68208,321
78441,321
78489,321
78490,321
83748,321
92614,321
96944,321
99778,321
101490,321
101835,321
105111,321
105115,321
105116,321
105118,321
109215,321
23283,321
23284,321
29466,321
31481,321
31490,321
31491,321
31506,321
31507,321
31509,321
31510,321
49927,321
84736,321
98772,321
100479,321
85043,326
101498,321
103134,321
105220,321
109285,321
109293,321
19247,321
19248,321
19259,321
19260,321
19262,321
19264,321
19265,321
19268,321
19278,321
19279,321
19282,321
19283,321
27502,321
27504,321
31548,321
50009,321
50019,321
77431,321
92979,321
101195,321
101201,321
101204,321
101218,321
101220,321
101222,321
105288,321
110602,1026
5303,321
5304,321
5305,321
5306,321
9301,321
9580,321
9582,321
11156,321
11179,321
11424,321
13346,321
14533,321
15346,321
15348,321
15350,321
19281,321
23531,321
27513,321
27715,321
31552,321
31627,321
37853,321
41927,321
50037,321
50326,321
50367,321
52048,321
52412,321
52414,321
52416,321
56258,321
62428,321
62431,321
120948,857
120951,777
112875,420
70558,321
72600,321
72672,321
78453,321
78738,321
79080,321
85114,321
91109,321
95241,321
95252,321
110623,818
95293,321
97148,321
97359,321
97391,321
97396,321
97437,321
91317,326
112923,420
113041,420
36097,321
98105,321
99364,321
99472,321
101198,321
101232,321
101234,321
101236,321
101239,321
101253,321
101256,321
110805,622
101257,321
101258,321
101272,321
101282,321
101283,321
101284,321
101285,321
50564,321
101286,321
101287,321
101331,321
101345,321
101352,321
101494,321
101521,321
101531,321
101571,321
103436,321
103448,321
105569,321
105584,321
105593,321
10117,321
13614,321
21807,321
26836,321
31991,321
42267,321
43232,321
46328,321
52530,321
52531,321
52538,321
52540,321
120949,566
113357,420
66857,321
73028,321
75006,321
77991,321
78386,321
78729,321
97600,321
101249,321
101255,321
73033,321
9578,321
19887,321
27978,321
92232,326
50565,321
50598,321
50604,321
50610,321
50611,321
50614,321
52647,321
69016,321
73036,321
73037,321
73053,321
110612,774
73060,321
73067,321
73068,321
73069,321
73070,321
73071,321
73075,321
73122,321
92384,321
97854,321
100454,326
99670,321
99678,321
101769,321
107878,321
108087,321
22036,321
36349,321
38475,321
38532,321
38534,321
38537,321
40597,321
48652,321
48656,321
113358,420
113397,420
50676,321
50736,321
50742,321
50813,321
50814,321
114510,420
115423,420
50818,321
52674,321
52741,321
54847,321
54848,321
59107,321
61009,321
65003,321
69238,321
73027,321
73253,321
77412,321
110333,723
91812,321
91815,321
91830,321
91851,321
93636,321
93645,321
93671,321
93689,321
117341,420
95852,321
96870,321
97832,321
97838,321
97867,321
97920,321
97932,321
97975,321
97977,321
97979,321
97980,321
97983,321
97984,321
97987,321
97988,321
97989,321
98000,321
98016,321
98017,321
98185,321
98565,321
98592,321
99478,321
99781,321
99785,321
99788,321
99793,321
99797,321
99807,321
99810,321
99816,321
99817,321
99848,321
99849,321
99865,321
99868,321
99939,321
99940,321
99958,321
101259,321
102985,321
104028,321
106194,321
106200,321
106205,321
106305,321
108043,321
108062,321
108066,321
108068,321
108085,321
108111,321
5927,321
110368,1040
5928,321
5929,321
9864,321
34607,321
34610,321
34616,321
36654,321
36821,321
38530,321
48940,321
49107,321
55067,321
72673,321
73347,321
90068,321
96036,321
97853,321
98108,321
101342,321
104253,321
106309,321
4417,321
65733,326
4423,321
16248,321
40940,321
40941,321
49011,321
49013,321
49108,321
49109,321
51025,321
51029,321
51035,321
51036,321
91456,418
51045,321
51046,321
51058,321
61312,321
67486,321
72434,321
73039,321
73548,321
73549,321
73559,321
73560,321
73562,321
73576,321
73579,321
90059,321
90067,321
90074,321
90077,321
90091,321
91176,321
94183,321
110336,975
94188,321
96167,321
98237,321
98238,321
101199,321
101349,321
102293,321
102314,321
102317,321
102336,321
106315,321
106322,321
108360,321
110293,565
110295,565
110296,565
110328,123
110329,123
110332,776
110339,140
110341,216
110345,723
115615,420
115771,420
110292,842
110310,375
105053,321
109083,326
100326,326
106114,326
49292,326
75920,326
96403,326
28862,326
50673,321
65730,321
65732,321
65734,321
65742,321
111042,787
65746,321
65747,326
80812,326
98722,326
100022,326
100102,326
100240,326
100699,326
103135,326
103727,326
105783,326
109998,326
50670,321
60902,326
73174,326
110289,774
110297,565
110300,553
110307,377
110312,316
110316,230
110319,208
110321,208
110331,158
110323,140
110324,123
110334,776
110335,896
110306,420
110302,454
110287,1040
110308,375
110315,375
110283,1039
110314,551
110294,565
110301,553
110311,309
110313,314
110317,216
110318,208
110320,208
110322,723
110325,123
110326,123
110330,723
110338,123
110340,158
110343,230
110344,776
110346,208
110348,377
116507,420
110364,622
110387,1038
110382,622
110443,123
110455,314
110380,1043
110386,1043
110365,842
110391,983
110367,551
110381,551
110444,616
110433,994
110371,947
110377,972
110374,1044
110379,1038
110388,1038
110395,983
110401,968
120194,420
121008,420
110396,973
110445,616
110390,838
110408,551
110451,616
110393,983
110398,973
118677,420
110448,616
121052,420
110434,838
110422,1040
110400,968
110454,565
110521,994
108691,360
110397,973
110449,616
110689,382
110412,948
110403,968
110595,1104
110399,973
110404,968
110405,973
110407,1038
110429,565
110432,565
110633,774
110406,973
110452,616
121010,309
110414,953
110424,314
110426,123
110423,838
110417,953
110420,1008
110425,313
110428,994
110431,140
110435,565
110436,123
110446,616
110519,1089
110447,616
110450,616
110453,123
110421,1044
103501,360
110458,566
110462,566
110479,994
110482,566
110483,620
110487,318
110635,377
110488,565
110489,123
110492,994
106627,360
110460,566
110469,818
110518,1089
110499,226
110472,982
110459,566
110466,818
120952,1066
120953,1066
120957,1237
110498,994
110493,189
110504,1102
120963,620
120984,620
120989,399
120975,1118
110709,454
120966,1068
110463,375
110474,924
120954,1066
120961,209
120968,1237
120981,370
120972,875
107094,360
120978,1072
120974,1118
110690,838
110477,994
110593,217
110485,201
110491,994
110496,994
110497,994
110501,994
110513,994
110583,382
110480,1069
110506,924
110586,878
110476,838
110500,1119
110590,551
110490,994
110494,994
110495,994
110502,994
110503,994
110516,994
110508,982
110486,838
110484,1040
110523,818
110510,71
110514,994
110515,994
110524,994
110596,28
110517,1089
110520,1089
110522,1089
107095,360
107096,360
107105,360
107203,360
110597,1050
110512,838
110599,1026
110535,208
110562,382
110582,382
110525,982
110580,1117
110565,838
110567,551
110568,551
110577,551
110543,741
110533,994
110534,994
110537,863
110538,28
110539,994
110607,863
110753,857
110707,802
120955,1066
121031,581
110527,982
110532,1067
110598,1034
110542,741
110592,1038
110546,71
107526,360
109067,360
110528,982
110576,1043
110536,741
110541,741
110531,994
110544,994
110606,895
110640,1122
110572,341
110621,454
110603,1040
110529,982
110566,341
110601,1040
110600,1039
110584,664
110575,1038
110591,1038
110569,982
110585,1110
110579,1043
110574,1036
110605,900
110615,654
110581,664
110618,900
110619,622
110622,895
110578,551
110611,741
110624,819
110614,726
110616,726
110620,622
110627,377
110644,382
110662,726
110677,622
110652,217
110681,616
110683,684
110637,217
110649,217
110679,217
110604,905
110639,1038
110650,1038
107659,360
108135,360
108149,360
110642,1122
110670,838
110685,1043
110664,552
110665,552
110651,774
110661,895
110674,726
110678,895
110684,837
110658,445
110626,819
110638,217
110648,217
110668,748
110646,905
110653,878
110654,878
110647,1038
108155,360
108228,360
108321,360
108618,360
110641,1122
110672,838
110632,454
110634,741
110625,818
110613,863
110630,377
110655,895
110663,622
110666,647
110706,802
110676,720
110636,217
110687,217
110694,217
110667,748
110669,924
110631,878
109570,360
109593,360
110671,341
110628,338
110629,338
110645,1034
110703,861
110695,552
110704,552
110656,895
110710,818
110680,774
110682,631
110705,717
110719,863
110720,377
110754,726
95130,419
110657,217
110713,447
110714,452
110643,905
110659,878
110660,1038
109606,360
109612,360
120466,360
110691,341
110697,454
110688,1043
110727,842
110715,863
110716,369
110725,230
110726,1004
110730,369
110736,863
110738,216
110739,647
110711,819
110750,726
110752,901
110700,445
110692,217
110735,447
110701,878
110702,878
120479,360
55554,360
76626,360
103233,360
106264,360
110696,454
110722,842
110741,842
110734,741
110708,802
110717,369
110723,1004
110732,863
110745,209
106268,360
110755,726
4820,345
12252,345
15824,345
16226,345
34905,345
77267,345
88062,345
105708,345
108615,345
110026,345
12259,347
17737,347
32567,347
36682,347
51567,347
110747,552
110743,842
110724,1004
110733,230
110740,309
110742,622
23054,418
95916,418
100378,418
108564,418
9290,418
11376,418
41014,418
83741,418
85598,418
86597,418
92240,418
93934,418
105743,418
108620,418
6088,418
16034,418
45261,418
48865,418
91301,418
92378,418
95907,418
95918,418
97489,418
100063,418
106663,418
110721,842
110718,741
110728,369
110729,863
110737,717
110746,382
110751,794
26171,419
95799,419
68076,418
105040,419
108589,419
26263,419
26264,419
27846,419
30004,419
34938,419
42197,419
57033,419
64626,419
95892,419
95904,419
95922,419
106689,419
108357,419
5514,419
31067,419
57196,419
95098,419
106856,419
9104,419
10644,419
18353,419
35290,419
86974,419
96222,419
110024,419
3454,125
13542,125
13543,125
13545,125
15170,125
75015,224
17411,125
17412,125
17414,125
17940,125
17941,125
17942,125
17944,125
18829,125
20481,125
21250,125
21258,125
21259,125
21263,125
21266,125
110996,1004
11365,418
16285,418
18408,418
31155,418
35083,418
43338,418
43339,418
43951,418
45393,418
46408,418
52100,418
83229,418
83350,418
83364,418
83725,418
83743,418
83779,418
83781,418
84901,418
85443,418
85493,418
86400,418
86824,418
87308,418
87373,418
87406,418
89404,418
89883,418
91381,418
91512,418
91531,418
91534,418
91543,418
91980,418
94032,418
94157,418
95026,418
95469,418
97021,418
100308,418
100330,418
100351,418
105748,418
107942,418
12734,384
12814,384
12816,384
12817,384
12819,384
13323,384
13325,384
14784,384
17388,384
19388,384
38245,224
20050,384
20500,384
21587,384
21589,384
18548,224
41074,224
82594,224
91293,224
106031,224
106047,224
106651,224
7413,224
39124,224
40674,224
90902,224
91329,224
91350,224
91391,224
105635,224
108785,224
108813,224
110023,224
91424,224
92466,224
2926,224
18275,224
20509,224
32032,224
34173,224
38296,224
54434,224
77691,224
91516,224
91538,224
93542,224
108968,224
6177,386
6185,386
8290,386
8311,386
8467,386
8498,386
10436,386
16437,386
47228,386
71890,386
80157,386
106718,386
6710,386
8531,386
8536,386
8544,386
9977,386
10612,374
10719,386
45497,386
96592,386
100745,386
25256,386
105124,386
105134,386
84702,386
5201,386
5785,386
5868,386
6120,386
6135,386
6136,386
6356,386
6931,386
6934,386
7695,386
7697,386
8063,386
8161,386
8946,386
9134,386
9147,386
9806,386
9881,386
14118,386
22216,386
22319,374
24332,386
34205,386
36601,386
40318,386
40386,386
40517,386
40518,386
40598,386
42272,386
44112,374
46683,386
47044,386
47229,374
48291,386
65271,386
67143,386
75281,386
78626,386
84799,386
84803,386
87098,374
91503,386
91507,386
92070,386
99782,386
103639,386
105126,386
106022,386
109396,386
75080,801
80183,801
93655,801
95047,801
95982,801
97719,801
99029,801
99031,801
99033,801
99036,801
99038,801
99039,801
102550,801
102551,801
104251,801
106969,801
107388,801
108243,801
108247,801
109891,801
109901,801
110037,801
21590,384
21595,384
21596,384
21598,384
21600,384
23532,384
23533,384
23931,384
23933,384
27372,384
27375,384
29344,384
29373,384
29413,384
29437,384
29476,384
31626,384
32154,384
33002,384
42196,384
42889,384
43100,384
46135,384
46136,384
46152,384
47260,384
48816,384
51646,384
51647,384
51649,384
51650,384
53561,384
53810,384
54349,384
54425,384
57612,384
58488,384
58489,384
58490,384
58494,384
58495,384
58496,384
60373,384
61238,384
61242,384
61864,384
61866,384
61997,384
63223,384
63224,384
63226,384
63227,384
63228,384
63229,384
64084,384
64779,384
67474,384
68956,384
68957,384
69109,384
69957,384
69958,384
69959,384
69960,384
69961,384
69962,384
71471,384
74836,384
75624,384
75625,384
75627,384
75628,384
75658,384
76377,384
77044,384
77244,384
79867,384
80271,384
85545,384
92832,347
87882,384
87915,384
91596,384
93952,384
94090,384
94092,384
94100,384
94101,384
94155,384
121013,622
94156,384
94174,384
94181,384
94363,384
94364,384
94365,384
95592,384
95672,384
95723,384
95902,384
96164,384
96215,384
96252,384
96574,384
21520,125
100728,384
100762,384
100941,384
100971,384
100977,384
101026,384
99613,347
101030,384
101032,384
101224,384
101233,384
61663,347
101235,384
101240,384
102867,384
110775,726
102874,384
102876,384
102885,384
103109,384
104473,384
105687,384
106639,384
106745,384
106784,384
107911,384
108538,384
73967,347
108539,384
108540,384
21862,125
108542,384
108543,384
109057,384
109442,384
110028,384
110757,726
110787,622
110798,622
111008,230
111016,863
110793,454
110794,454
109011,347
110777,565
110833,994
110800,454
110768,983
21278,125
28643,125
29924,125
33345,125
38753,125
43906,125
44789,125
44791,125
51320,125
51321,125
52787,125
54889,125
54895,125
54897,125
56016,125
57690,125
61634,125
61636,125
110834,622
61637,125
61638,125
64192,125
64628,125
68296,125
68299,125
68300,125
70158,125
70159,125
70624,125
71427,125
72643,125
77493,125
83246,125
83248,125
83249,125
87362,125
87363,125
92852,125
110835,622
98650,125
105545,125
110782,900
110781,565
110784,316
110788,565
110789,565
110826,34
110772,983
110767,726
110776,316
110779,900
110780,565
110785,622
110778,839
110783,839
110823,8
110827,137
110774,963
110790,622
110791,452
110814,565
110821,994
110825,33
110799,454
120965,1101
120962,209
120964,620
120967,441
120956,984
120969,377
120980,399
110816,994
110829,994
120985,399
110843,622
120993,857
120997,857
121000,566
121001,684
121009,208
120987,370
121018,1066
106273,360
110812,338
110909,1040
121003,1037
110836,1056
120970,377
110807,900
110813,900
110817,622
110818,994
110822,994
110824,8
120994,877
110828,994
110831,994
110832,994
120986,1109
120982,209
120983,620
120992,860
120973,1118
120988,1037
120990,717
110806,565
110819,616
110820,774
110830,994
110912,776
111010,863
120991,794
120995,876
107286,360
107295,360
111063,556
111066,647
111071,158
110808,987
110848,566
110849,620
110867,620
110875,377
111025,794
110852,447
110884,910
110854,338
110845,1061
110889,958
110846,620
110847,620
110850,777
110838,977
110855,1040
121011,1044
111019,552
111023,951
110841,900
111028,217
110853,566
110851,447
111029,901
111030,413
120996,377
121007,566
121017,209
111067,724
110866,620
110876,216
110907,654
111046,865
111069,900
110860,987
121005,1037
110856,1034
110840,1056
110883,905
110865,620
110868,620
110881,382
110894,609
111065,774
107305,360
107331,360
107332,360
107335,360
107336,360
110888,958
110872,819
110873,819
110885,910
110906,1040
110874,1056
110929,989
110903,927
110913,975
110880,819
110877,1004
110882,905
110890,620
110895,620
110893,720
107337,360
107338,360
107339,360
107340,360
110864,1044
110878,1056
110891,958
110897,230
110900,1034
111075,375
110898,988
110892,958
110901,1004
110902,1013
111059,566
111062,556
110896,988
110973,816
111077,201
110976,875
110927,842
110979,724
110992,741
110905,943
110932,989
110937,369
110946,216
111082,422
110958,748
110908,978
110921,741
110916,793
110917,1016
110931,989
110934,863
110918,978
110956,565
110986,565
107341,360
110930,989
110935,863
111079,377
110922,968
110949,979
110943,741
110938,942
110928,989
110933,369
110939,942
110941,942
110972,931
110936,942
110940,942
110942,942
110955,936
110990,1034
110965,1039
110953,1010
110957,774
110966,230
110968,208
110971,253
110974,140
110975,553
110984,565
110987,895
111011,818
111009,863
107793,360
111004,633
111007,633
111015,741
110962,622
110967,208
110969,208
110981,933
110985,895
110991,620
110997,230
110964,1039
111005,741
110977,309
110978,553
110983,561
110989,208
110995,1004
111003,863
111026,865
111060,566
111070,1004
110993,905
110970,876
111020,584
111061,1039
121053,360
110980,724
111000,910
111024,1008
111036,307
111038,1013
111039,1012
111040,1009
111041,413
121006,1037
121022,1109
121012,1039
121045,375
111021,982
111031,533
111032,792
111037,708
111044,413
111048,307
111225,382
111033,375
121059,375
111050,973
121002,620
121004,1229
121014,561
121015,553
121025,857
120999,974
121020,644
121028,399
121051,532
121068,330
121074,450
121082,1243
121083,792
121084,620
121062,375
121066,375
121043,1039
121016,1092
121032,1171
121019,1066
121021,684
121023,566
121029,673
121030,581
121036,123
121038,158
121039,673
121050,553
121073,566
121042,1036
121033,1034
121024,375
121058,375
111057,307
111058,566
111064,684
111121,863
111126,622
111109,741
111053,973
111056,974
111072,158
121060,375
111074,900
111081,622
111083,382
111094,561
111097,158
111099,158
111101,158
111103,158
111110,863
111114,863
111115,622
111117,863
111130,158
111133,561
110127,425
111086,910
111125,1039
111073,724
111113,724
111106,633
111076,158
111080,553
111188,1039
111092,561
111100,158
111102,561
111107,863
111128,931
111129,309
111131,622
111132,895
111134,565
111136,565
111206,631
111108,633
111207,631
111087,905
111127,876
111140,876
111088,338
111078,842
111118,1039
111095,741
111084,158
111093,561
111096,377
121078,450
111098,158
111104,620
111111,863
111122,863
111138,931
111208,631
111209,684
111210,684
111211,684
111090,420
111089,1034
111116,1039
111120,1039
111123,1039
55296,693
111112,741
111135,565
111137,895
121026,860
111213,566
111215,566
111219,566
111231,420
108258,360
111161,1044
111150,982
111214,566
111216,566
111145,957
111141,987
111226,1119
111168,684
111175,123
111152,452
111217,566
111189,1034
111159,926
111218,566
111220,566
111222,684
111157,936
111164,369
111165,369
111170,123
111171,684
111173,123
111174,369
111221,566
111223,684
111172,741
111169,123
111180,818
111193,1034
121034,565
121037,1174
121041,1170
111181,875
111183,338
111187,338
111192,338
111163,1040
111196,1039
111166,741
111167,741
121035,1171
111194,818
121040,895
121044,883
111227,1035
121047,868
121054,1245
121056,330
111191,875
111198,982
121048,1163
111186,1034
111199,565
111204,566
111205,631
111185,875
111197,1034
111195,1039
111202,958
111228,382
111235,553
111236,684
121046,620
121049,553
111240,620
111232,994
111233,863
111234,309
111239,620
121070,620
121071,620
121064,375
121067,375
111246,988
111469,1040
111724,684
111734,774
111737,565
111659,1039
111253,963
111250,978
111251,966
121069,553
121081,620
111258,940
111805,338
61052,466
111744,565
111252,958
111644,230
111674,1040
111255,963
111259,987
111260,940
33104,451
111268,987
111265,940
111271,940
111684,454
111270,987
111283,940
111279,940
111736,684
111792,216
111468,1040
111473,1040
111462,684
111599,566
111287,940
111753,313
111291,940
111797,1034
111802,774
105452,145
111293,940
111803,684
111601,647
111602,859
121086,620
111299,940
111303,940
111305,940
121072,450
111620,1121
111621,1134
111309,940
111821,375
111823,382
111761,933
111311,940
121075,895
121079,792
61053,466
111328,940
39119,468
53430,468
111572,975
111324,940
7770,466
55309,693
111330,940
121076,792
111332,940
121087,375
20560,451
61524,451
68182,451
121103,859
111595,936
108729,469
111346,940
76332,451
111741,377
111342,940
100939,451
108569,451
111350,940
83651,451
95942,451
111613,1137
111588,991
111597,936
111617,729
111352,940
31133,451
111358,940
59315,451
60705,451
111366,940
61254,451
74583,451
111619,1120
111616,1128
111364,940
111618,337
67379,693
111368,940
111375,940
111740,1039
93042,451
95139,451
111615,1136
111630,1039
111607,1123
53888,220
111379,940
110039,451
58651,468
111742,684
111381,940
60298,468
111385,940
68821,468
111678,1040
111654,1039
111662,1039
54439,220
76477,220
111397,940
111533,966
111534,966
111395,940
111748,316
111750,316
86669,468
111749,313
111754,851
111755,851
108772,360
111696,454
111700,1126
111718,842
104020,220
110142,693
111401,940
111751,316
111515,928
111402,940
111458,181
111459,181
111467,1040
111460,181
111464,866
111466,565
121077,620
111481,988
111463,552
111596,552
121080,375
111604,623
111606,446
111614,1134
111478,988
111483,978
121121,1121
111487,959
111508,793
111509,1014
92215,468
111504,1037
111505,966
111485,978
111503,961
111502,944
111495,979
111490,959
111756,851
111762,936
111484,978
111514,951
111488,959
111489,959
111493,942
111716,620
107611,220
111491,942
111541,981
111745,377
111492,942
111494,942
111634,208
111622,454
111501,929
121085,620
121088,792
111766,314
121093,792
108295,360
111717,316
111513,948
111499,979
111767,933
111773,230
105523,145
111518,953
111516,973
111521,971
111526,1009
111528,1015
111770,230
111776,1039
111542,991
111531,944
111524,956
121089,792
111519,953
111517,973
111525,1008
111527,1013
111719,230
111725,900
111726,565
111523,968
111774,936
7767,466
7768,466
121090,399
111538,978
7769,466
106703,145
111727,684
111729,1138
111732,684
25530,220
36665,220
111565,973
111575,552
111546,927
111568,975
111560,951
121091,399
121095,566
121102,857
111544,963
111561,951
111563,951
111733,565
111552,958
83,76
111554,988
111585,956
111559,958
121094,620
111631,377
111639,230
92854,468
121109,1237
111735,377
111746,314
121123,1052
111566,973
111570,986
111573,975
111562,951
111567,975
111569,975
111632,1004
111633,316
111635,230
111636,900
111637,684
117,76
121111,320
121101,1126
121097,1113
111564,973
121098,552
111574,552
111571,975
111730,1143
111578,907
121110,320
121114,201
121117,1121
121125,253
121133,566
121134,717
121099,1031
111583,971
111586,963
111728,842
111765,931
111771,230
111775,684
111777,105
111589,978
111638,208
111645,208
111778,697
111600,217
111598,566
111608,447
121104,673
121105,794
121115,565
121116,804
121119,377
111611,1127
111605,454
111603,1085
111612,1133
111592,978
111669,818
111660,992
111665,316
121112,253
121113,1239
121118,532
121120,579
111653,1039
111686,988
111667,316
111655,1039
111664,208
111666,316
111670,382
111673,454
111680,978
111783,916
111787,216
111788,309
111704,910
111708,338
111690,1040
111747,313
30772,693
111683,978
