question_id,trade_id,SerSettledVal,NVL
728,43198, 0.05599999999999994],0.49999997
728,43261,[0.9440000000000001,0.504
728,43261, 0.05599999999999994],0.496
728,43277,[0.9440000000000001,0.516
728,43277, 0.05599999999999994],0.48400003
728,43286,[0.9440000000000001,0.4
728,43286, 0.05599999999999994],0.59999996
728,43291,[0.9440000000000001,0.49999997
728,43291, 0.05599999999999994],0.5
728,43307,[0.9440000000000001,0.49199998
728,43307, 0.05599999999999994],0.508
728,43310,[0.9440000000000001,0.5
728,43310, 0.05599999999999994],0.5
728,43357,[0.9440000000000001,0.504
728,43357, 0.05599999999999994],0.496
728,43358,[0.9440000000000001,0.50799996
728,43358, 0.05599999999999994],0.492
728,43359,[0.9440000000000001,0.516
728,43359, 0.05599999999999994],0.484
728,43366,[0.9440000000000001,0.508
728,43366, 0.05599999999999994],0.49199995
728,43383,[0.9440000000000001,0.49999997
728,43383, 0.05599999999999994],0.50000006
728,43384,[0.9440000000000001,0.51600003
728,43384, 0.05599999999999994],0.484
728,43387,[0.9440000000000001,0.5
728,43387, 0.05599999999999994],0.5
728,43393,[0.9440000000000001,0.516
728,43393, 0.05599999999999994],0.484
728,43398,[0.9440000000000001,0.5
728,43398, 0.05599999999999994],0.5
728,43399,[0.9440000000000001,0.51
728,43399, 0.05599999999999994],0.49
728,43402,[0.9440000000000001,0.5
728,43402, 0.05599999999999994],0.50000006
728,43404,[0.9440000000000001,0.51000005
728,43404, 0.05599999999999994],0.49
728,43407,[0.9440000000000001,0.504
728,43407, 0.05599999999999994],0.49599996
728,43408,[0.9440000000000001,0.49999997
728,43408, 0.05599999999999994],0.50000006
728,43410,[0.9440000000000001,0.51000005
728,43410, 0.05599999999999994],0.49
728,43412,[0.9440000000000001,0.52000004
728,43412, 0.05599999999999994],0.48000002
728,43415,[0.9440000000000001,0.512
728,43415, 0.05599999999999994],0.48799998
728,43417,[0.9440000000000001,0.516
728,43417, 0.05599999999999994],0.48400003
728,43419,[0.9440000000000001,0.52000004
728,43419, 0.05599999999999994],0.48000002
728,43477,[0.9440000000000001,0.52400005
728,43477, 0.05599999999999994],0.47599998
728,43516,[0.9440000000000001,0.50000006
728,43516, 0.05599999999999994],0.5
728,43532,[0.9440000000000001,0.52000004
728,43532, 0.05599999999999994],0.48
728,43543,[0.9440000000000001,0.508
728,43543, 0.05599999999999994],0.492
728,43554,[0.9440000000000001,0.52
728,43554, 0.05599999999999994],0.48000002
728,43583,[0.9440000000000001,0.52400005
728,43583, 0.05599999999999994],0.47599995
728,43588,[0.9440000000000001,0.512
728,43588, 0.05599999999999994],0.48799998
728,43598,[0.9440000000000001,0.504
728,43598, 0.05599999999999994],0.49599996
728,43600,[0.9440000000000001,0.5239999
728,43600, 0.05599999999999994],0.47600007
728,43802,[0.9440000000000001,0.528
728,43802, 0.05599999999999994],0.47200003
728,43886,[0.9440000000000001,0.508
728,43886, 0.05599999999999994],0.492
728,43889,[0.9440000000000001,0.52400005
728,43889, 0.05599999999999994],0.47600004
728,43910,[0.9440000000000001,0.50000006
728,43910, 0.05599999999999994],0.49999994
728,43917,[0.9440000000000001,0.524
728,43917, 0.05599999999999994],0.476
728,43926,[0.9440000000000001,0.512
728,43926, 0.05599999999999994],0.48799998
728,43932,[0.9440000000000001,0.5239999
728,43932, 0.05599999999999994],0.476
728,43970,[0.9440000000000001,0.50799996
728,43970, 0.05599999999999994],0.492
728,44017,[0.9440000000000001,0.49999997
728,44017, 0.05599999999999994],0.50000006
728,44044,[0.9440000000000001,0.52000004
728,44044, 0.05599999999999994],0.48
728,44048,[0.9440000000000001,0.51600003
728,44048, 0.05599999999999994],0.48399994
728,44050,[0.9440000000000001,0.52400005
728,44050, 0.05599999999999994],0.476
728,44059,[0.9440000000000001,0.512
728,44059, 0.05599999999999994],0.48799998
728,44082,[0.9440000000000001,0.5239999
728,44082, 0.05599999999999994],0.476
728,44084,[0.9440000000000001,0.49999994
728,44084, 0.05599999999999994],0.50000006
728,44085,[0.9440000000000001,0.504
728,44085, 0.05599999999999994],0.496
728,44099,[0.9440000000000001,0.516
728,44099, 0.05599999999999994],0.48400003
728,44100,[0.9440000000000001,0.512
728,44100, 0.05599999999999994],0.488
728,44106,[0.9440000000000001,0.5239999
728,44106, 0.05599999999999994],0.476
728,44218,[0.9440000000000001,0.49999994
728,44218, 0.05599999999999994],0.50000006
728,44220,[0.9440000000000001,0.516
728,44220, 0.05599999999999994],0.484
728,44221,[0.9440000000000001,0.5
728,44221, 0.05599999999999994],0.5
728,44250,[0.9440000000000001,0.5
728,44250, 0.05599999999999994],0.5
728,44251,[0.9440000000000001,0.524
728,44251, 0.05599999999999994],0.476
728,44252,[0.9440000000000001,0.5
728,44252, 0.05599999999999994],0.5
728,44254,[0.9440000000000001,0.516
728,44254, 0.05599999999999994],0.484
728,44257,[0.9440000000000001,0.5
728,44257, 0.05599999999999994],0.5
728,44261,[0.9440000000000001,0.516
728,44261, 0.05599999999999994],0.484
728,44263,[0.9440000000000001,0.5
728,44263, 0.05599999999999994],0.5
728,44265,[0.9440000000000001,0.516
728,44265, 0.05599999999999994],0.484
728,44269,[0.9440000000000001,0.5
728,44269, 0.05599999999999994],0.5
728,44271,[0.9440000000000001,0.516
728,44271, 0.05599999999999994],0.484
728,44273,[0.9440000000000001,0.5
728,44273, 0.05599999999999994],0.5
728,44275,[0.9440000000000001,0.516
728,44275, 0.05599999999999994],0.484
728,44277,[0.9440000000000001,0.5
728,44277, 0.05599999999999994],0.5
728,44279,[0.9440000000000001,0.516
728,44279, 0.05599999999999994],0.484
728,44304,[0.9440000000000001,0.52
728,44304, 0.05599999999999994],0.48000002
728,44360,[0.9440000000000001,0.5360001
728,44360, 0.05599999999999994],0.46400002
728,44361,[0.9440000000000001,0.53200006
728,44361, 0.05599999999999994],0.46799994
728,44369,[0.9440000000000001,0.48000008
728,44369, 0.05599999999999994],0.52
728,44372,[0.9440000000000001,0.48800004
728,44372, 0.05599999999999994],0.51199996
728,44378,[0.9440000000000001,0.5
728,44378, 0.05599999999999994],0.49999997
728,44398,[0.9440000000000001,0.516
728,44398, 0.05599999999999994],0.484
728,44407,[0.9440000000000001,0.508
728,44407, 0.05599999999999994],0.49199995
728,44431,[0.9440000000000001,0.52
728,44431, 0.05599999999999994],0.48000008
728,44639,[0.9440000000000001,0.5360001
728,44639, 0.05599999999999994],0.4639999
728,44643,[0.9440000000000001,0.524
728,44643, 0.05599999999999994],0.476
728,44646,[0.9440000000000001,0.508
728,44646, 0.05599999999999994],0.49199998
728,44658,[0.9440000000000001,0.50400007
728,44658, 0.05599999999999994],0.49599996
728,44664,[0.9440000000000001,0.492
728,44664, 0.05599999999999994],0.50799996
728,44674,[0.9440000000000001,0.52
728,44674, 0.05599999999999994],0.48000002
728,44889,[0.9440000000000001,0.528
728,44889, 0.05599999999999994],0.472
728,44896,[0.9440000000000001,0.51199996
728,44896, 0.05599999999999994],0.48800004
728,44902,[0.9440000000000001,0.5239999
728,44902, 0.05599999999999994],0.476
728,44903,[0.9440000000000001,0.52
728,44903, 0.05599999999999994],0.48000005
728,44905,[0.9440000000000001,0.512
728,44905, 0.05599999999999994],0.488
728,44909,[0.9440000000000001,0.5239999
728,44909, 0.05599999999999994],0.476
728,45266,[0.9440000000000001,0.50799996
728,45266, 0.05599999999999994],0.49200004
728,45281,[0.9440000000000001,0.52400005
728,45281, 0.05599999999999994],0.47600004
728,46014,[0.9440000000000001,0.492
728,46014, 0.05599999999999994],0.50799996
728,46015,[0.9440000000000001,0.5
728,46015, 0.05599999999999994],0.50000006
728,46072,[0.9440000000000001,0.52400005
728,46072, 0.05599999999999994],0.476
728,46422,[0.9440000000000001,0.56000006
728,46422, 0.05599999999999994],0.43999997
728,46428,[0.9440000000000001,0.61200005
728,46428, 0.05599999999999994],0.38799998
728,46446,[0.9440000000000001,0.61999995
728,46446, 0.05599999999999994],0.38
728,46447,[0.9440000000000001,0.616
728,46447, 0.05599999999999994],0.384
728,47243,[0.9440000000000001,0.63600004
728,47243, 0.05599999999999994],0.364
728,47252,[0.9440000000000001,0.6
728,47252, 0.05599999999999994],0.4
728,47478,[0.9440000000000001,0.5
728,47478, 0.05599999999999994],0.5
728,47483,[0.9440000000000001,0.52
728,47483, 0.05599999999999994],0.48
728,47485,[0.9440000000000001,0.5
728,47485, 0.05599999999999994],0.5
728,47493,[0.9440000000000001,0.512
728,47493, 0.05599999999999994],0.488
728,47983,[0.9440000000000001,0.5
728,47983, 0.05599999999999994],0.5
728,47998,[0.9440000000000001,0.524
728,47998, 0.05599999999999994],0.476
728,48095,[0.9440000000000001,0.572
728,48095, 0.05599999999999994],0.42799997
728,49614,[0.9440000000000001,0.588
728,49614, 0.05599999999999994],0.412
728,50072,[0.9440000000000001,0.604
728,50072, 0.05599999999999994],0.39600003
728,50570,[0.9440000000000001,0.5556328
728,50570, 0.05599999999999994],0.4443672
728,50572,[0.9440000000000001,0.564
728,50572, 0.05599999999999994],0.43599996
728,50682,[0.9440000000000001,0.58
728,50682, 0.05599999999999994],0.42
728,51318,[0.9440000000000001,0.67905897
728,51318, 0.05599999999999994],0.320941
728,51332,[0.9440000000000001,0.65999997
728,51332, 0.05599999999999994],0.34
728,51345,[0.9440000000000001,0.59999996
728,51345, 0.05599999999999994],0.40000004
728,51764,[0.9440000000000001,0.592
728,51764, 0.05599999999999994],0.408
728,52426,[0.9440000000000001,0.604
728,52426, 0.05599999999999994],0.396
728,52549,[0.9440000000000001,0.612
728,52549, 0.05599999999999994],0.38799995
728,53727,[0.9440000000000001,0.65400004
728,53727, 0.05599999999999994],0.346
728,54189,[0.9440000000000001,0.630934
728,54189, 0.05599999999999994],0.369066
728,55269,[0.9440000000000001,0.588467
728,55269, 0.05599999999999994],0.411533
728,55899,[0.9440000000000001,0.572
728,55899, 0.05599999999999994],0.428
728,56142,[0.9440000000000001,0.568
728,56142, 0.05599999999999994],0.43199998
728,56626,[0.9440000000000001,0.6
728,56626, 0.05599999999999994],0.4
728,57062,[0.9440000000000001,0.61035866
728,57062, 0.05599999999999994],0.38964128
728,58011,[0.9440000000000001,0.49999997
728,58011, 0.05599999999999994],0.5
728,58013,[0.9440000000000001,0.53
728,58013, 0.05599999999999994],0.47
728,58041,[0.9440000000000001,0.54
728,58041, 0.05599999999999994],0.45999998
728,58234,[0.9440000000000001,0.56399995
728,58234, 0.05599999999999994],0.43600002
728,58423,[0.9440000000000001,0.58
728,58423, 0.05599999999999994],0.42000002
728,58431,[0.9440000000000001,0.54800004
728,58431, 0.05599999999999994],0.452
728,58748,[0.9440000000000001,0.564
728,58748, 0.05599999999999994],0.43600002
728,58976,[0.9440000000000001,0.57091856
728,58976, 0.05599999999999994],0.42908147
728,59259,[0.9440000000000001,0.548
728,59259, 0.05599999999999994],0.452
728,59661,[0.9440000000000001,0.56399995
728,59661, 0.05599999999999994],0.43600002
728,60030,[0.9440000000000001,0.405
728,60030, 0.05599999999999994],0.595
728,60032,[0.9440000000000001,0.51
728,60032, 0.05599999999999994],0.48999998
728,60033,[0.9440000000000001,0.536
728,60033, 0.05599999999999994],0.464
728,60042,[0.9440000000000001,0.528
728,60042, 0.05599999999999994],0.47199997
728,60457,[0.9440000000000001,0.548
728,60457, 0.05599999999999994],0.452
728,60605,[0.9440000000000001,0.39700004
728,60605, 0.05599999999999994],0.603
728,60607,[0.9440000000000001,0.48000002
728,60607, 0.05599999999999994],0.52
728,60610,[0.9440000000000001,0.50000006
728,60610, 0.05599999999999994],0.49999997
728,60726,[0.9440000000000001,0.37300003
728,60726, 0.05599999999999994],0.627
728,60727,[0.9440000000000001,0.50000006
728,60727, 0.05599999999999994],0.49999997
728,60751,[0.9440000000000001,0.37333414
728,60751, 0.05599999999999994],0.6266659
728,60752,[0.9440000000000001,0.50000006
728,60752, 0.05599999999999994],0.49999997
728,60791,[0.9440000000000001,0.38324735
728,60791, 0.05599999999999994],0.6167527
728,60792,[0.9440000000000001,0.50000006
728,60792, 0.05599999999999994],0.49999997
728,60818,[0.9440000000000001,0.55600005
728,60818, 0.05599999999999994],0.444
728,60922,[0.9440000000000001,0.56000006
728,60922, 0.05599999999999994],0.44
728,62788,[0.9440000000000001,0.56000006
728,62788, 0.05599999999999994],0.44
728,62994,[0.9440000000000001,0.58000004
728,62994, 0.05599999999999994],0.42
728,63072,[0.9440000000000001,0.57999325
728,63072, 0.05599999999999994],0.42000672
728,63557,[0.9440000000000001,0.5799951
728,63557, 0.05599999999999994],0.42000487
728,64234,[0.9440000000000001,0.62000006
728,64234, 0.05599999999999994],0.38000003
728,64477,[0.9440000000000001,0.61600006
728,64477, 0.05599999999999994],0.38399994
728,64681,[0.9440000000000001,0.6073152
728,64681, 0.05599999999999994],0.39268476
728,66705,[0.9440000000000001,0.69600004
728,66705, 0.05599999999999994],0.30400002
728,66752,[0.9440000000000001,0.74600005
728,66752, 0.05599999999999994],0.25399998
728,66856,[0.9440000000000001,0.74
728,66856, 0.05599999999999994],0.26
728,66887,[0.9440000000000001,0.72
728,66887, 0.05599999999999994],0.27999997
728,66888,[0.9440000000000001,0.692
728,66888, 0.05599999999999994],0.30800003
728,66892,[0.9440000000000001,0.74
728,66892, 0.05599999999999994],0.26
728,67020,[0.9440000000000001,0.72
728,67020, 0.05599999999999994],0.27999997
728,67528,[0.9440000000000001,0.696
728,67528, 0.05599999999999994],0.30399996
728,67806,[0.9440000000000001,0.70399994
728,67806, 0.05599999999999994],0.296
728,68074,[0.9440000000000001,0.67999995
728,68074, 0.05599999999999994],0.32000002
728,68268,[0.9440000000000001,0.684
728,68268, 0.05599999999999994],0.316
728,68302,[0.9440000000000001,0.74
728,68302, 0.05599999999999994],0.25999996
728,68493,[0.9440000000000001,0.724
728,68493, 0.05599999999999994],0.276
728,68812,[0.9440000000000001,0.724
728,68812, 0.05599999999999994],0.276
728,69035,[0.9440000000000001,0.69398123
728,69035, 0.05599999999999994],0.30601877
728,69442,[0.9440000000000001,0.694054
728,69442, 0.05599999999999994],0.30594596
728,69538,[0.9440000000000001,0.692
728,69538, 0.05599999999999994],0.30800003
728,70041,[0.9440000000000001,0.6920288
728,70041, 0.05599999999999994],0.30797118
728,70724,[0.9440000000000001,0.73600006
728,70724, 0.05599999999999994],0.26400003
728,70816,[0.9440000000000001,0.732
728,70816, 0.05599999999999994],0.26799998
728,71005,[0.9440000000000001,0.770991
728,71005, 0.05599999999999994],0.22900903
728,71031,[0.9440000000000001,0.748
728,71031, 0.05599999999999994],0.252
728,71036,[0.9440000000000001,0.744
728,71036, 0.05599999999999994],0.256
728,71414,[0.9440000000000001,0.76
728,71414, 0.05599999999999994],0.24
728,71559,[0.9440000000000001,0.8899999
728,71559, 0.05599999999999994],0.11
728,71750,[0.9440000000000001,0.844
728,71750, 0.05599999999999994],0.156
728,71832,[0.9440000000000001,0.84
728,71832, 0.05599999999999994],0.16
728,71964,[0.9440000000000001,0.868
728,71964, 0.05599999999999994],0.132
728,71973,[0.9440000000000001,0.872
728,71973, 0.05599999999999994],0.128
728,71975,[0.9440000000000001,0.82
728,71975, 0.05599999999999994],0.18
728,72862,[0.9440000000000001,0.824
728,72862, 0.05599999999999994],0.176
728,73224,[0.9440000000000001,0.76
728,73224, 0.05599999999999994],0.24000001
728,73755,[0.9440000000000001,0.82000005
728,73755, 0.05599999999999994],0.18
728,73756,[0.9440000000000001,0.77000004
728,73756, 0.05599999999999994],0.22999999
728,73839,[0.9440000000000001,0.772
728,73839, 0.05599999999999994],0.228
728,74097,[0.9440000000000001,0.772
728,74097, 0.05599999999999994],0.228
728,74441,[0.9440000000000001,0.776
728,74441, 0.05599999999999994],0.224
728,74445,[0.9440000000000001,0.776
728,74445, 0.05599999999999994],0.224
728,74446,[0.9440000000000001,0.76
728,74446, 0.05599999999999994],0.24
728,74704,[0.9440000000000001,0.76
728,74704, 0.05599999999999994],0.24
728,75128,[0.9440000000000001,0.76
728,75128, 0.05599999999999994],0.24
728,75637,[0.9440000000000001,0.764
728,75637, 0.05599999999999994],0.236
728,75667,[0.9440000000000001,0.78
728,75667, 0.05599999999999994],0.22
728,75759,[0.9440000000000001,0.78
728,75759, 0.05599999999999994],0.22
728,75788,[0.9440000000000001,0.78
728,75788, 0.05599999999999994],0.22
728,76190,[0.9440000000000001,0.780448
728,76190, 0.05599999999999994],0.21955195
728,76412,[0.9440000000000001,0.7806771
728,76412, 0.05599999999999994],0.21932288
728,76717,[0.9440000000000001,0.776
728,76717, 0.05599999999999994],0.22400002
728,76839,[0.9440000000000001,0.7754901
728,76839, 0.05599999999999994],0.2245099
728,76841,[0.9440000000000001,0.784
728,76841, 0.05599999999999994],0.21599999
728,77014,[0.9440000000000001,0.784
728,77014, 0.05599999999999994],0.21600002
728,77142,[0.9440000000000001,0.738041
728,77142, 0.05599999999999994],0.26195896
728,77322,[0.9440000000000001,0.67463326
728,77322, 0.05599999999999994],0.32536677
728,77699,[0.9440000000000001,0.66
728,77699, 0.05599999999999994],0.33999997
728,78070,[0.9440000000000001,0.7
728,78070, 0.05599999999999994],0.30000004
728,78148,[0.9440000000000001,0.74
728,78148, 0.05599999999999994],0.25999996
728,78387,[0.9440000000000001,0.74399996
728,78387, 0.05599999999999994],0.256
728,78516,[0.9440000000000001,0.74799997
728,78516, 0.05599999999999994],0.25199997
728,79686,[0.9440000000000001,0.81200004
728,79686, 0.05599999999999994],0.188
728,81146,[0.9440000000000001,0.804
728,81146, 0.05599999999999994],0.196
728,81249,[0.9440000000000001,0.81200004
728,81249, 0.05599999999999994],0.18800002
728,81263,[0.9440000000000001,0.78000003
728,81263, 0.05599999999999994],0.21999998
728,81293,[0.9440000000000001,0.804
728,81293, 0.05599999999999994],0.196
728,81825,[0.9440000000000001,0.81200004
728,81825, 0.05599999999999994],0.18800002
728,81864,[0.9440000000000001,0.804
728,81864, 0.05599999999999994],0.196
728,82083,[0.9440000000000001,0.78
728,82083, 0.05599999999999994],0.22
728,82521,[0.9440000000000001,0.82
728,82521, 0.05599999999999994],0.18
728,83321,[0.9440000000000001,0.62
728,83321, 0.05599999999999994],0.37999997
728,83322,[0.9440000000000001,0.76
728,83322, 0.05599999999999994],0.23999998
728,83323,[0.9440000000000001,0.62
728,83323, 0.05599999999999994],0.38000003
728,83324,[0.9440000000000001,0.624
728,83324, 0.05599999999999994],0.37600002
728,83325,[0.9440000000000001,0.73
728,83325, 0.05599999999999994],0.27
728,83386,[0.9440000000000001,0.62
728,83386, 0.05599999999999994],0.38000003
728,83389,[0.9440000000000001,0.70000005
728,83389, 0.05599999999999994],0.3
728,83396,[0.9440000000000001,0.62
728,83396, 0.05599999999999994],0.37999997
728,83398,[0.9440000000000001,0.67999995
728,83398, 0.05599999999999994],0.32000002
728,83406,[0.9440000000000001,0.74
728,83406, 0.05599999999999994],0.26
728,83407,[0.9440000000000001,0.7
728,83407, 0.05599999999999994],0.3
728,83416,[0.9440000000000001,0.676
728,83416, 0.05599999999999994],0.324
728,83482,[0.9440000000000001,0.62
728,83482, 0.05599999999999994],0.37999997
728,83495,[0.9440000000000001,0.66999996
728,83495, 0.05599999999999994],0.33
728,83753,[0.9440000000000001,0.62
728,83753, 0.05599999999999994],0.37999997
728,83765,[0.9440000000000001,0.62399995
728,83765, 0.05599999999999994],0.37600002
728,83780,[0.9440000000000001,0.668
728,83780, 0.05599999999999994],0.332
728,84157,[0.9440000000000001,0.64
728,84157, 0.05599999999999994],0.36000004
728,84161,[0.9440000000000001,0.67
728,84161, 0.05599999999999994],0.33
728,84189,[0.9440000000000001,0.62
728,84189, 0.05599999999999994],0.37999997
728,84211,[0.9440000000000001,0.65
728,84211, 0.05599999999999994],0.35
728,84225,[0.9440000000000001,0.64
728,84225, 0.05599999999999994],0.36
728,84419,[0.9440000000000001,0.76
728,84419, 0.05599999999999994],0.23999998
728,84531,[0.9440000000000001,0.944
728,84531, 0.05599999999999994],0.056000005
728,84559,[0.9440000000000001,0.85999995
728,84559, 0.05599999999999994],0.14000002
728,84562,[0.9440000000000001,0.90000004
728,84562, 0.05599999999999994],0.10000001
728,84599,[0.9440000000000001,0.944
728,84599, 0.05599999999999994],0.056
728,84681,[0.9440000000000001,0.62
728,84681, 0.05599999999999994],0.37999997
728,84744,[0.9440000000000001,0.65999997
728,84744, 0.05599999999999994],0.33999997
728,84756,[0.9440000000000001,0.65999997
728,84756, 0.05599999999999994],0.34
728,84757,[0.9440000000000001,0.932
728,84757, 0.05599999999999994],0.067999996
728,84758,[0.9440000000000001,0.94399995
728,84758, 0.05599999999999994],0.055999994
728,84910,[0.9440000000000001,0.94
728,84910, 0.05599999999999994],0.06
728,84917,[0.9440000000000001,0.944
728,84917, 0.05599999999999994],0.055999998
728,85355,[0.9440000000000001,0.94
728,85355, 0.05599999999999994],0.05999999
728,85383,[0.9440000000000001,0.944
728,85383, 0.05599999999999994],0.055999994
728,85745,[0.9440000000000001,0.895
728,85745, 0.05599999999999994],0.105000004
728,85754,[0.9440000000000001,0.944
728,85754, 0.05599999999999994],0.055999994
728,86174,[0.9440000000000001,0.944
728,86174, 0.05599999999999994],0.056
733,42448,[1,0.38
733,42448, 0],0.62
733,42494,[1,0.44000003
733,42494, 0],0.56
733,42497,[1,0.25000003
733,42497, 0],0.75
733,42520,[1,0.37500003
733,42520, 0],0.62499994
733,42524,[1,0.34999996
733,42524, 0],0.65
733,42526,[1,0.27499998
733,42526, 0],0.7250001
733,42539,[1,0.30000007
733,42539, 0],0.69999987
733,42554,[1,0.3000001
733,42554, 0],0.6999999
733,42572,[1,0.28000003
733,42572, 0],0.72
733,42585,[1,0.49088314
733,42585, 0],0.5091169
733,42588,[1,0.38000003
733,42588, 0],0.62
733,42596,[1,0.32000002
733,42596, 0],0.67999995
733,42599,[1,0.35999998
733,42599, 0],0.64000005
733,42624,[1,0.3
733,42624, 0],0.7
733,43189,[1,0.35
733,43189, 0],0.65
733,48069,[1,0.31000003
733,48069, 0],0.69
733,48698,[1,0.33000004
733,48698, 0],0.66999996
733,53920,[1,0.3109082
733,53920, 0],0.6890918
733,54461,[1,0.3187131
733,54461, 0],0.6812869
733,54833,[1,0.4
733,54833, 0],0.6
733,55751,[1,0.39000002
733,55751, 0],0.61
733,56010,[1,0.40727404
733,56010, 0],0.592726
733,56357,[1,0.40000004
733,56357, 0],0.59999996
733,56445,[1,0.45
733,56445, 0],0.55
733,56726,[1,0.46
733,56726, 0],0.54
733,57743,[1,0.49
733,57743, 0],0.51000005
733,57905,[1,0.51000005
733,57905, 0],0.48999998
733,57908,[1,0.49000004
733,57908, 0],0.50999993
733,57935,[1,0.49081218
733,57935, 0],0.5091878
733,58420,[1,0.5586726
733,58420, 0],0.4413274
733,58421,[1,0.53
733,58421, 0],0.47
733,58596,[1,0.5
733,58596, 0],0.50000006
733,60875,[1,0.52000004
733,60875, 0],0.48
733,61463,[1,0.53
733,61463, 0],0.46999994
733,61855,[1,0.54612017
733,61855, 0],0.4538798
733,62938,[1,0.5461311
733,62938, 0],0.4538689
733,63217,[1,0.5461311
733,63217, 0],0.4538689
733,64025,[1,0.56
733,64025, 0],0.43999997
733,67684,[1,0.6
733,67684, 0],0.40000004
733,67687,[1,0.56000006
733,67687, 0],0.43999997
733,68141,[1,0.56
733,68141, 0],0.44000003
733,68575,[1,0.5677788
733,68575, 0],0.4322212
733,68949,[1,0.5677788
733,68949, 0],0.4322212
733,70591,[1,0.54413867
733,70591, 0],0.45586133
733,70748,[1,0.54413867
733,70748, 0],0.45586133
733,70759,[1,0.54413867
733,70759, 0],0.45586133
733,71692,[1,0.52
733,71692, 0],0.48000002
733,71885,[1,0.6
733,71885, 0],0.4
733,73161,[1,0.61
733,73161, 0],0.39000002
733,74093,[1,0.61
733,74093, 0],0.39000002
733,74609,[1,0.61
733,74609, 0],0.39000002
733,74700,[1,0.61
733,74700, 0],0.39000002
733,75126,[1,0.61
733,75126, 0],0.39000002
733,75516,[1,0.61
733,75516, 0],0.39000002
733,75757,[1,0.61
733,75757, 0],0.39000002
733,75786,[1,0.61
733,75786, 0],0.39000002
733,75792,[1,0.6
733,75792, 0],0.4
733,76494,[1,0.599637
733,76494, 0],0.40036306
733,77016,[1,0.599637
733,77016, 0],0.40036306
733,85201,[1,0.59000003
733,85201, 0],0.41
733,91804,[1,0.62000006
733,91804, 0],0.38
733,91846,[1,0.56
733,91846, 0],0.44
733,91892,[1,0.65
733,91892, 0],0.35000002
733,95292,[1,0.68
733,95292, 0],0.31999993
733,96073,[1,0.7
733,96073, 0],0.30000004
733,97144,[1,0.71000004
733,97144, 0],0.29
733,99739,[1,0.74000007
733,99739, 0],0.25999996
733,101414,[1,0.76000005
733,101414, 0],0.24
733,101609,[1,0.59147847
733,101609, 0],0.40852147
733,101618,[1,0.66999996
733,101618, 0],0.33
733,101632,[1,0.72999996
733,101632, 0],0.26999998
733,101635,[1,0.8
733,101635, 0],0.2
733,101639,[1,0.74999994
733,101639, 0],0.25
733,101806,[1,0.85
733,101806, 0],0.15000002
733,101821,[1,0.90000004
733,101821, 0],0.09999999
733,101867,[1,0.88000005
733,101867, 0],0.12
733,102392,[1,0.79
733,102392, 0],0.21
733,102408,[1,0.84000003
733,102408, 0],0.16000001
733,102617,[1,0.6449048
733,102617, 0],0.35509524
733,102628,[1,0.73
733,102628, 0],0.27
733,102939,[1,0.56778854
733,102939, 0],0.43221146
733,102944,[1,0.62
733,102944, 0],0.37999997
733,103102,[1,0.71
733,103102, 0],0.29
733,103199,[1,0.77
733,103199, 0],0.22999999
733,103250,[1,0.5928788
733,103250, 0],0.40712118
733,103696,[1,0.763
733,103696, 0],0.23699999
733,103792,[1,0.83
733,103792, 0],0.17
733,103906,[1,0.90999997
733,103906, 0],0.09
733,103916,[1,0.85
733,103916, 0],0.15
733,103920,[1,0.91
733,103920, 0],0.09
733,104296,[1,0.97
733,104296, 0],0.029999997
733,106346,[1,0.08
733,106346, 0],0.91999996
733,106347,[1,0.7999999
733,106347, 0],0.20000008
733,106354,[1,0.9
733,106354, 0],0.10000001
733,106357,[1,0.95
733,106357, 0],0.049999993
733,106367,[1,0.08
733,106367, 0],0.92
733,106371,[1,0.88
733,106371, 0],0.12
733,106388,[1,0.94
733,106388, 0],0.05999999
733,106419,[1,0.98
733,106419, 0],0.02
733,106424,[1,0.95
733,106424, 0],0.049999997
733,106432,[1,0.97
733,106432, 0],0.030000001
733,106845,[1,0.98
733,106845, 0],0.02
733,107248,[1,0.98554504
733,107248, 0],0.014454955
733,108645,[1,0.9427725
733,108645, 0],0.057227474
733,108668,[1,0.97999996
733,108668, 0],0.02
733,108862,[1,0.94
733,108862, 0],0.060000002
733,108870,[1,0.96
733,108870, 0],0.039999995
733,108873,[1,0.9716641
733,108873, 0],0.02833588
733,108874,[1,0.96
733,108874, 0],0.04
733,108895,[1,0.99
733,108895, 0],0.01
733,109426,[1,0.945
733,109426, 0],0.055
733,109428,[1,0.95
733,109428, 0],0.05
733,109531,[1,0.96000004
733,109531, 0],0.040000003
733,109557,[1,0.96999997
733,109557, 0],0.029999997
733,109585,[1,0.98
733,109585, 0],0.020000001
733,109616,[1,0.99
733,109616, 0],0.01
733,109820,[1,0.999999
733,109820, 0],1.00E-06
737,43558,[1,0.49
737,43558, 0],0.51
737,43560,[1,0.48000002
737,43560, 0],0.52
737,43894,[1,0.45
737,43894, 0],0.55
737,43953,[1,0.525
737,43953, 0],0.475
737,43999,[1,0.49999997
737,43999, 0],0.5
737,44078,[1,0.48
737,44078, 0],0.52000004
737,44090,[1,0.50000006
737,44090, 0],0.49999997
737,44107,[1,0.46000004
737,44107, 0],0.54
737,44232,[1,0.45000005
737,44232, 0],0.55
737,47223,[1,0.5452286
737,47223, 0],0.45477146
737,48643,[1,0.60058933
737,48643, 0],0.39941067
737,48697,[1,0.5500001
