"id","user_id","question_id","trade_id","created_at","updated_at","old_marginal","new_marginal"
5139,10839,134,118927,"2015-02-19 09:19:23.135328","2015-02-19 09:19:23.135342","[0.6431489, 0.35685086]","[0.67103374, 0.32896632]"
5142,10839,134,118928,"2015-02-19 09:20:25.661094","2015-02-19 09:20:25.661107","[0.67103374, 0.32896632]","[0.69633555, 0.30366448]"
5161,10860,1117,119585,"2015-02-22 11:50:32.250232","2015-02-22 11:50:32.250245","[0.7237817, 0.27621832]","[0.6827314, 0.3172685]"
5169,10396,132,119627,"2015-02-22 18:31:07.74844","2015-02-22 18:31:07.748459","[0.5003016, 0.49969837]","[0.48355696, 0.51644295]"
5171,10396,132,119629,"2015-02-22 18:31:30.832777","2015-02-22 18:31:30.83279","[0.4849665, 0.5150334]","[0.46558073, 0.5344193]"
5177,10077,1008,119715,"2015-02-23 04:48:44.030315","2015-02-23 04:48:44.030329","[0.6760059, 0.32399413]","[0.6655188, 0.33448064]"
5178,10229,1117,119756,"2015-02-23 09:19:43.045912","2015-02-23 09:19:43.045925","[0.6578382, 0.34216172]","[0.6428613, 0.3571388]"
5180,296,772,119774,"2015-02-23 09:55:19.893687","2015-02-23 09:55:19.893701","[0.5427343, 0.45726568]","[0.5596677, 0.44033214]"
5182,296,1076,119775,"2015-02-23 09:55:35.031728","2015-02-23 09:55:35.031742","[0.06493428, 0.03640428, 0.23291221, 0.023045305, 0.23403516, 0.07569915, 0.19856514, 0.13440472]","[0.063489825, 0.03684536, 0.24206728, 0.023699023, 0.22957933, 0.07988076, 0.20732749, 0.11711112]"
5190,10900,909,119947,"2015-02-24 10:37:33.706342","2015-02-24 10:37:33.706356","[0.016303666, 0.044243876, 0.19984129, 0.3336648, 0.4059463]","[0.01190472, 0.033369973, 0.20130627, 0.34071696, 0.41270205]"
5191,296,900,119978,"2015-02-24 17:54:35.4566","2015-02-24 17:54:35.456614","[0.013495546, 0.017209612, 0.050598253, 0.9186966]","[0.021703381, 0.021070866, 0.06510578, 0.8921199]"
5195,10863,1118,120046,"2015-02-25 17:20:20.648617","2015-02-25 17:20:20.64863","[0.2410068, 0.75899315]","[0.18979758, 0.8102025]"
5199,10839,1050,120084,"2015-02-26 14:38:16.789062","2015-02-26 14:38:16.789076","[0.000695353, 0.0019054523, 0.13678432, 0.65143704, 0.10899843, 0.040174883, 0.029701132, 0.020000001, 0.010303533]","[0.0011180589, 0.0033608277, 0.2412595, 0.5709335, 0.09552859, 0.035210136, 0.02603072, 0.017528435, 0.009030239]"
5208,176,1050,120095,"2015-02-26 14:51:11.816608","2015-02-26 14:51:11.816622","[6.268872e-05, 0.0031485024, 0.78751695, 0.15840706, 0.026504679, 0.009769149, 0.0072222957, 0.0048633125, 0.0025054652]","[4.7186884e-05, 0.0023618208, 0.59074867, 0.30795658, 0.051527306, 0.01899204, 0.014040749, 0.009454686, 0.004870834]"
5212,45,1052,120104,"2015-02-26 16:23:56.030551","2015-02-26 16:23:56.030565","[0.74999994, 0.25]","[0.83448184, 0.16551824]"
5223,10405,1117,120190,"2015-02-27 10:18:27.162614","2015-02-27 10:18:27.162629","[0.77, 0.23000005]","[0.7588522, 0.24114779]"
5231,10733,1050,120326,"2015-02-27 14:24:21.554999","2015-02-27 14:24:21.555013","[1.11101e-05, 0.00053154584, 0.17411129, 0.6186616, 0.107667625, 0.03968435, 0.02936807, 0.019775713, 0.010188749]","[7.810986e-06, 0.0003636427, 0.119113535, 0.66001505, 0.1148645, 0.04233698, 0.031331137, 0.02109759, 0.0108698]"
5233,10657,1117,120363,"2015-02-27 22:29:01.685175","2015-02-27 22:29:01.685195","[0.7588522, 0.24114779]","[0.7430725, 0.25692737]"
5235,9643,342,120394,"2015-02-28 12:53:27.342669","2015-02-28 12:53:27.342683","[0.9700011, 0.029998917]","[0.9297068, 0.070293434]"
5237,10863,1118,120403,"2015-02-28 13:08:18.491834","2015-02-28 13:08:18.491847","[0.21560858, 0.7843914]","[0.18083379, 0.81916624]"
5239,296,1052,120435,"2015-02-28 14:09:21.493905","2015-02-28 14:09:21.493918","[0.90999997, 0.089999996]","[0.81468356, 0.1853165]"
5242,10673,1050,120472,"2015-02-28 16:14:44.906365","2015-02-28 16:14:44.906379","[4.4082008e-06, 0.00019200149, 0.1404707, 0.66826487, 0.11630028, 0.031660985, 0.02133143, 0.010769628, 0.011005667]","[3.8823873e-06, 0.000164844, 0.12060193, 0.68373746, 0.11899302, 0.032394048, 0.021825323, 0.011018981, 0.011260485]"
5243,10673,353,120477,"2015-02-28 16:16:37.455266","2015-02-28 16:16:37.455279","[0.9000005, 0.1]","[0.9195577, 0.08044252]"
5246,10229,1050,120533,"2015-02-28 23:47:38.901415","2015-02-28 23:47:38.901428","[3.8823873e-06, 0.000164844, 0.12060193, 0.68373746, 0.11899302, 0.032394048, 0.021825323, 0.011018981, 0.011260485]","[3.3565718e-06, 0.00013768635, 0.100733094, 0.69921005, 0.12168575, 0.033127103, 0.022319216, 0.011268334, 0.011515304]"
5254,85,1224,120712,"2015-03-02 12:15:30.915996","2015-03-02 12:15:30.916009","[0.25000006, 0.25000006, 0.25000003, 0.25000003]","[0.30294672, 0.30294672, 0.19705331, 0.19705331]"
5132,296,1037,118787,"2015-02-18 17:38:26.075261","2015-02-18 17:38:26.075274","[0.86200005, 0.138]","[0.89507514, 0.10492481]"
5134,10879,1076,118850,"2015-02-18 22:24:01.819426","2015-02-18 22:24:01.819439","[0.09505542, 0.035221606, 0.26561695, 0.027348915, 0.22417492, 0.075170025, 0.18400945, 0.093402766]","[0.08068571, 0.03458367, 0.29036152, 0.026853561, 0.19254993, 0.10257848, 0.18067656, 0.091711]"
5136,10839,768,118927,"2015-02-19 09:19:23.120884","2015-02-19 09:19:23.120897","[0.4717794, 0.52822036]","[0.45838052, 0.54161954]"
5141,10839,133,118928,"2015-02-19 09:20:25.656546","2015-02-19 09:20:25.65656","[0.33151814, 0.032361314, 0.446176, 0.073031045, 0.116913535]","[0.33309793, 0.033754002, 0.4567297, 0.06755634, 0.10886194]"
5147,10370,1076,118977,"2015-02-19 12:25:53.886384","2015-02-19 12:25:53.886398","[0.08508547, 0.034775205, 0.28279293, 0.027002295, 0.2022312, 0.09421674, 0.18167731, 0.09221896]","[0.09148994, 0.033965394, 0.27404654, 0.026373487, 0.21579769, 0.090808876, 0.17744657, 0.090071455]"
5150,10519,1050,119043,"2015-02-19 17:39:01.57394","2015-02-19 17:39:01.573953","[0.0018524708, 0.0055098315, 0.12075735, 0.6778476, 0.12744111, 0.026888264, 0.017489552, 0.011413851, 0.010799995]","[0.0014273894, 0.004245505, 0.093047485, 0.7007043, 0.13173835, 0.02779492, 0.018079288, 0.01179872, 0.011164163]"
5151,10887,1050,119273,"2015-02-20 17:23:49.42593","2015-02-20 17:23:49.425946","[0.0011750633, 0.003454466, 0.075710505, 0.7149941, 0.13442495, 0.02836176, 0.018447988, 0.012039339, 0.01139184]","[0.0008879305, 0.0024952195, 0.054686986, 0.732308, 0.1376801, 0.029048555, 0.018894715, 0.012330878, 0.011667699]"
5152,10077,909,119337,"2015-02-21 13:55:00.404839","2015-02-21 13:55:00.404852","[0.023861336, 0.06162225, 0.15009998, 0.34749976, 0.41691667]","[0.020218682, 0.05150899, 0.15063806, 0.34969133, 0.427943]"
5153,1573,71,119410,"2015-02-21 17:08:55.582044","2015-02-21 17:08:55.582057","[0.00031103223, 0.17694151, 0.23392695, 0.08338048, 0.5054401]","[0.00030845366, 0.17936006, 0.24287951, 0.08212638, 0.49532548]"
5156,10580,71,119465,"2015-02-21 18:06:35.128801","2015-02-21 18:06:35.128813","[0.00030588955, 0.18176518, 0.25178224, 0.080879256, 0.48526734]","[0.00031890313, 0.16761617, 0.23462163, 0.07856026, 0.5188831]"
5157,10895,316,119528,"2015-02-21 18:52:45.366567","2015-02-21 18:52:45.36658","[0.00013502101, 0.82010007, 0.17960998, 0.00015496131]","[0.00014459016, 0.8075348, 0.1921545, 0.00016606826]"
5158,10896,1158,119534,"2015-02-21 22:12:28.877866","2015-02-21 22:12:28.877879","[0.15536237, 0.3823164, 0.12581289, 0.26816487, 0.068343475]","[0.15776268, 0.3882231, 0.12775667, 0.2568581, 0.069399364]"
5162,10680,1118,119598,"2015-02-22 13:53:48.337826","2015-02-22 13:53:48.33784","[0.38325286, 0.61674714]","[0.39699996, 0.603]"
5163,10680,1117,119599,"2015-02-22 13:54:05.4483","2015-02-22 13:54:05.448313","[0.6500001, 0.34999985]","[0.67674243, 0.32325774]"
5164,10863,1117,119611,"2015-02-22 17:26:14.477657","2015-02-22 17:26:14.47767","[0.6767423, 0.32325763]","[0.6220091, 0.37799096]"
5174,10897,1076,119635,"2015-02-22 19:31:34.624483","2015-02-22 19:31:34.624496","[0.07322621, 0.03914945, 0.24733467, 0.02418232, 0.2614444, 0.083566695, 0.21425313, 0.05684363]","[0.069287926, 0.03995881, 0.2569804, 0.02559966, 0.24911863, 0.081997156, 0.21688223, 0.06017527]"
5175,10863,1066,119697,"2015-02-23 00:30:44.417873","2015-02-23 00:30:44.417886","[0.00849175, 0.003410813, 0.005029252, 0.009035465, 0.016172245, 0.031218812, 0.050817158, 0.05123693, 0.18206142, 0.242568, 0.21921295, 0.05579628, 0.06855877, 0.056389723]","[0.008187398, 0.0033436294, 0.004930189, 0.0088574905, 0.015853697, 0.030333491, 0.04981619, 0.05005244, 0.17847529, 0.23779008, 0.21489502, 0.05469725, 0.06669184, 0.07607627]"
5176,10898,1117,119701,"2015-02-23 01:46:49.587106","2015-02-23 01:46:49.587119","[0.68275213, 0.317248]","[0.6578382, 0.34216172]"
5181,296,132,119774,"2015-02-23 09:55:19.898802","2015-02-23 09:55:19.898816","[0.46558073, 0.5344193]","[0.48627076, 0.51372916]"
5183,10902,318,119783,"2015-02-23 11:13:59.78858","2015-02-23 11:13:59.788594","[0.4205906, 0.2929028, 0.13402645, 0.14491875, 0.0075614285]","[0.4711609, 0.27765274, 0.13890535, 0.10490341, 0.0073775486]"
5186,10405,1117,119901,"2015-02-23 18:51:32.98795","2015-02-23 18:51:32.987963","[0.634899, 0.36510092]","[0.61442673, 0.38557333]"
5188,10915,1076,119944,"2015-02-24 09:24:55.607013","2015-02-24 09:24:55.607026","[0.063489825, 0.03684536, 0.24206728, 0.023699023, 0.22957933, 0.07988076, 0.20732749, 0.11711112]","[0.06447628, 0.03810047, 0.24907932, 0.024506312, 0.22492847, 0.08260186, 0.21105921, 0.10524817]"
5196,10627,1117,120049,"2015-02-25 17:48:17.877783","2015-02-25 17:48:17.877796","[0.77000004, 0.23]","[0.74206793, 0.25793204]"
5200,10839,1050,120085,"2015-02-26 14:39:06.423248","2015-02-26 14:39:06.423262","[0.0011180589, 0.0033608277, 0.2412595, 0.5709335, 0.09552859, 0.035210136, 0.02603072, 0.017528435, 0.009030239]","[0.003986126, 0.013235575, 0.9501254, 0.02471641, 0.004135549, 0.0015242896, 0.0011269016, 0.0007588272, 0.00039093004]"
5201,176,1050,120087,"2015-02-26 14:40:28.311296","2015-02-26 14:40:28.31131","[0.0036092391, 0.011984155, 0.95484096, 0.022379478, 0.003744534, 0.0013801685, 0.0010203533, 0.0006870803, 0.00035396774]","[0.0029945686, 0.009859655, 0.785571, 0.15258072, 0.025529813, 0.009409832, 0.006956653, 0.004684436, 0.002413312]"
5202,176,1050,120088,"2015-02-26 14:41:06.026013","2015-02-26 14:41:06.026027","[0.0029945686, 0.009859655, 0.785571, 0.15258072, 0.025529813, 0.009409832, 0.006956653, 0.004684436, 0.002413312]","[0.0026389179, 0.008630412, 0.6876308, 0.22791566, 0.03813485, 0.014055824, 0.010391418, 0.006997321, 0.0036048559]"
5203,10839,1050,120089,"2015-02-26 14:43:33.403562","2015-02-26 14:43:33.403576","[0.0026389179, 0.008630412, 0.6876308, 0.22791566, 0.03813485, 0.014055824, 0.010391418, 0.006997321, 0.0036048559]","[0.0035280401, 0.011703503, 0.93248045, 0.039579105, 0.006622376, 0.0024408896, 0.0018045405, 0.0012151322, 0.0006260079]"
5205,296,1050,120091,"2015-02-26 14:44:26.158899","2015-02-26 14:44:26.158912","[0.011371111, 0.01, 0.330676, 0.4904638, 0.0820644, 0.030247469, 0.02236184, 0.015057905, 0.00775748]","[0.0056795115, 0.0049783816, 0.16462314, 0.6242658, 0.104452156, 0.038499203, 0.028462308, 0.019165808, 0.009873776]"
5206,10839,1052,120093,"2015-02-26 14:46:19.054371","2015-02-26 14:46:19.054385","[0.81451404, 0.18548591]","[0.39049524, 0.6095047]"
5210,10895,1050,120097,"2015-02-26 14:59:58.096223","2015-02-26 14:59:58.096239","[4.0904095e-05, 0.002047352, 0.5120924, 0.40009993, 0.04466661, 0.01646331, 0.012171268, 0.008195824, 0.004222297]","[3.143549e-05, 0.0015679245, 0.39217594, 0.49926066, 0.05573677, 0.020543573, 0.015187793, 0.010227077, 0.0052687502]"
5213,10627,1052,120117,"2015-02-26 16:52:07.732006","2015-02-26 16:52:07.732019","[0.8344887, 0.1655113]","[0.66577834, 0.3342215]"
5215,45,1052,120127,"2015-02-26 17:09:04.192924","2015-02-26 17:09:04.192938","[0.66577834, 0.3342215]","[0.7451684, 0.25483173]"
5216,372,1050,120139,"2015-02-26 20:17:09.69919","2015-02-26 20:17:09.699204","[1.9703763e-05, 0.0009740622, 0.25010002, 0.61673534, 0.06885146, 0.025377413, 0.018780341, 0.012646206, 0.0065155183]","[1.557058e-05, 0.0007647526, 0.19635771, 0.66116863, 0.07381193, 0.027205752, 0.020133387, 0.013557313, 0.0069849347]"
5217,372,1052,120140,"2015-02-26 20:17:46.366902","2015-02-26 20:17:46.366915","[0.8, 0.19999997]","[0.8459702, 0.15402964]"
5218,296,1052,120141,"2015-02-26 20:22:30.736236","2015-02-26 20:22:30.736249","[0.8459702, 0.15402964]","[0.7445175, 0.25548232]"
5219,10229,1050,120146,"2015-02-26 21:22:21.235015","2015-02-26 21:22:21.235029","[2.0558824e-05, 0.0010097515, 0.25188285, 0.55999994, 0.09745858, 0.03592148, 0.026583392, 0.017900582, 0.009222652]","[1.5469323e-05, 0.00075141306, 0.18744026, 0.60850227, 0.10589961, 0.039032687, 0.028885819, 0.019450976, 0.010021438]"
5221,10232,1050,120162,"2015-02-26 22:40:23.553773","2015-02-26 22:40:23.553786","[1.5469323e-05, 0.00075141306, 0.18744026, 0.60850227, 0.10589961, 0.039032687, 0.028885819, 0.019450976, 0.010021438]","[1.2360388e-05, 0.0005936064, 0.14807534, 0.63812995, 0.1110558, 0.04093317, 0.030292254, 0.020398034, 0.010509377]"
5222,10863,1118,120179,"2015-02-27 01:04:00.56988","2015-02-27 01:04:00.569893","[0.19510001, 0.80489993]","[0.17294432, 0.82705563]"
5224,10405,1050,120199,"2015-02-27 10:54:15.22869","2015-02-27 10:54:15.228704","[1.2360388e-05, 0.0005936064, 0.14807534, 0.63812995, 0.1110558, 0.04093317, 0.030292254, 0.020398034, 0.010509377]","[1.0028691e-05, 0.0004752515, 0.11855167, 0.66035074, 0.11492297, 0.042358536, 0.031347085, 0.02110833, 0.010875332]"
5226,296,71,120204,"2015-02-27 10:58:22.432184","2015-02-27 10:58:22.432199","[0.00031890313, 0.16761619, 0.2346218, 0.07856025, 0.5188831]","[0.00030209677, 0.18588887, 0.25678384, 0.0815551, 0.47547007]"
5232,10634,1050,120335,"2015-02-27 15:17:21.14446","2015-02-27 15:17:21.144475","[7.810986e-06, 0.0003636427, 0.119113535, 0.66001505, 0.1148645, 0.04233698, 0.031331137, 0.02109759, 0.0108698]","[6.62612e-06, 0.00030334087, 0.09936129, 0.674867, 0.11744924, 0.043289673, 0.032036167, 0.021572338, 0.011114397]"
5238,10863,1117,120405,"2015-02-28 13:10:15.778033","2015-02-28 13:10:15.778046","[0.77000004, 0.23000002]","[0.788634, 0.21136606]"
5244,10262,1117,120506,"2015-02-28 22:27:14.522098","2015-02-28 22:27:14.522111","[0.7637768, 0.23622346]","[0.741173, 0.2588269]"
5247,10229,1117,120540,"2015-02-28 23:50:00.415661","2015-02-28 23:50:00.415676","[0.72630364, 0.27369633]","[0.6891296, 0.3108704]"
5248,10799,1117,120546,"2015-03-01 04:27:44.106943","2015-03-01 04:27:44.106957","[0.7131233, 0.28687656]","[0.7325102, 0.2674898]"
5249,10162,1117,120576,"2015-03-01 15:22:45.069573","2015-03-01 15:22:45.069587","[0.7899427, 0.21005732]","[0.7371173, 0.2628827]"
5255,176,1117,120713,"2015-03-02 13:05:11.582696","2015-03-02 13:05:11.582709","[0.6501383, 0.34986168]","[0.6861142, 0.31388593]"
5256,10731,1117,120715,"2015-03-02 13:06:48.172199","2015-03-02 13:06:48.172213","[0.6861142, 0.31388593]","[0.6600737, 0.33992645]"
5258,176,342,120729,"2015-03-02 14:37:17.321456","2015-03-02 14:37:17.32147","[0.95000005, 0.049999967]","[0.98328507, 0.016714862]"
5261,10659,1117,120836,"2015-03-03 18:47:15.015812","2015-03-03 18:47:15.015825","[0.6600737, 0.33992645]","[0.64705324, 0.35294676]"
5265,10553,318,120890,"2015-03-03 23:30:22.235891","2015-03-03 23:30:22.235905","[0.41403764, 0.29509762, 0.13344286, 0.15024418, 0.007177674]","[0.4014803, 0.29914808, 0.13228998, 0.16034818, 0.00673344]"
5268,10899,929,120924,"2015-03-04 08:23:37.335674","2015-03-04 08:23:37.335687","[0.5263082, 0.47369254]","[0.5077731, 0.49222663]"
5240,10860,1050,120441,"2015-02-28 14:49:18.598561","2015-02-28 14:49:18.598576","[5.5996043e-06, 0.00025353578, 0.18548994, 0.6332068, 0.110198975, 0.030000001, 0.02021235, 0.0102046365, 0.010428294]","[4.4082008e-06, 0.0001920015, 0.1404707, 0.66826487, 0.11630028, 0.031660985, 0.02133143, 0.010769628, 0.011005667]"
5245,10341,1117,120523,"2015-02-28 23:13:18.427713","2015-02-28 23:13:18.427728","[0.741173, 0.2588269]","[0.72630364, 0.27369633]"
5250,9643,1158,120622,"2015-03-01 20:58:13.94439","2015-03-01 20:58:13.944404","[0.11385633, 0.28017825, 0.09220122, 0.18973683, 0.3240274]","[0.116041034, 0.28555435, 0.0939704, 0.17418933, 0.33024496]"
5259,296,1037,120796,"2015-03-03 11:01:53.071454","2015-03-03 11:01:53.071472","[0.93, 0.07000001]","[0.94294757, 0.05705244]"
5262,10854,1117,120853,"2015-03-03 22:01:05.696728","2015-03-03 22:01:05.696742","[0.63882506, 0.3611749]","[0.6250895, 0.3749104]"
5263,10889,1117,120858,"2015-03-03 22:18:11.743144","2015-03-03 22:18:11.743158","[0.6250895, 0.3749104]","[0.5701466, 0.4298534]"
5264,10535,1050,120875,"2015-03-03 22:42:25.635631","2015-03-03 22:42:25.635661","[2.8769182e-06, 0.0001123312, 0.08218294, 0.7263367, 0.11009997, 0.034412313, 0.02318512, 0.011705503, 0.011962055]","[2.5799814e-06, 9.69877e-05, 0.07095744, 0.7352339, 0.111448616, 0.03483384, 0.023469122, 0.011848887, 0.012108584]"
5266,10553,399,120892,"2015-03-03 23:32:05.060051","2015-03-03 23:32:05.060064","[0.12164303, 0.74814785, 0.13020903]","[0.11490685, 0.7400209, 0.14507228]"
5267,10899,929,120923,"2015-03-04 08:23:19.116769","2015-03-04 08:23:19.116783","[0.5373939, 0.46260718]","[0.5263082, 0.47369254]"
5269,296,399,120928,"2015-03-04 10:58:24.811907","2015-03-04 10:58:24.811922","[0.11490685, 0.7400209, 0.14507228]","[0.12176122, 0.74829054, 0.12994832]"
5270,296,822,120931,"2015-03-04 10:58:41.861193","2015-03-04 10:58:41.861206","[0.5900001, 0.41000003]","[0.6771858, 0.32281423]"
5271,10162,822,120933,"2015-03-04 11:06:52.626554","2015-03-04 11:06:52.626568","[0.6771858, 0.32281423]","[0.66356224, 0.3364376]"
5272,296,1076,120955,"2015-03-04 12:11:33.950741","2015-03-04 12:11:33.950755","[0.06335465, 0.037111986, 0.24386965, 0.02387052, 0.2249363, 0.0804588, 0.21428156, 0.11211609]","[0.06524831, 0.038122214, 0.2507168, 0.024520308, 0.232852, 0.08264896, 0.21676935, 0.08912241]"
5273,296,1077,120955,"2015-03-04 12:11:33.955596","2015-03-04 12:11:33.95561","[0.017845402, 0.30280164, 0.02018747, 0.27296743, 0.0497987, 0.017915647, 0.030233774, 0.029932387, 0.12814164, 0.017565345, 0.11261013]","[0.018223537, 0.30914032, 0.020615231, 0.28067964, 0.05085391, 0.018295273, 0.030874414, 0.03056664, 0.13085692, 0.017937548, 0.09195692]"
5274,10857,1158,120975,"2015-03-04 22:46:00.687907","2015-03-04 22:46:00.687921","[0.11631356, 0.28622496, 0.09419109, 0.17224993, 0.33102053]","[0.114830434, 0.2825753, 0.092990056, 0.18280461, 0.32679963]"
5275,10857,1117,120975,"2015-03-04 22:46:00.69379","2015-03-04 22:46:00.693804","[0.5638459, 0.4361542]","[0.66842866, 0.3315714]"
5276,45,1052,121106,"2015-03-06 05:51:59.800778","2015-03-06 05:51:59.800791","[0.9399999, 0.06]","[0.9532585, 0.046741586]"
5277,296,1052,121107,"2015-03-06 06:13:42.135003","2015-03-06 06:13:42.135016","[0.9532585, 0.046741586]","[0.86160564, 0.13839449]"
5278,10854,1050,121123,"2015-03-06 10:22:27.015745","2015-03-06 10:22:27.015758","[1.642012e-06, 5.9105114e-05, 0.1412066, 0.6832608, 0.11000001, 0.031504467, 0.01680888, 0.008486321, 0.00867232]","[1.267988e-06, 3.8959326e-05, 0.093076795, 0.72157204, 0.11616785, 0.033270963, 0.017751371, 0.00896216, 0.009158589]"
5279,10856,1050,121129,"2015-03-06 11:01:19.582944","2015-03-06 11:01:19.582958","[1.267988e-06, 3.8959326e-05, 0.093076795, 0.72157204, 0.11616785, 0.033270963, 0.017751371, 0.00896216, 0.009158589]","[1.113415e-06, 3.063368e-05, 0.07318619, 0.73740506, 0.11871685, 0.034001004, 0.018140879, 0.009158811, 0.00935955]"
5280,10203,726,121203,"2015-03-06 20:53:51.224147","2015-03-06 20:53:51.22416","[0.056300938, 0.044377357, 0.89932173]","[0.09483581, 0.063041836, 0.8421223]"
5281,296,909,121205,"2015-03-06 20:54:22.10316","2015-03-06 20:54:22.103173","[0.01371457, 0.042355765, 0.16395949, 0.31617525, 0.4637949]","[0.009105347, 0.05714889, 0.16655858, 0.31070817, 0.45647898]"
5282,10341,726,121262,"2015-03-07 01:17:42.994906","2015-03-07 01:17:42.994919","[0.08573385, 0.058633275, 0.85563284]","[0.078148946, 0.0549595, 0.86689156]"
5283,10889,726,121288,"2015-03-07 09:03:23.061502","2015-03-07 09:03:23.061515","[0.078148946, 0.0549595, 0.86689156]","[0.06297921, 0.047611993, 0.8894088]"
5284,10077,726,121289,"2015-03-07 09:03:24.121793","2015-03-07 09:03:24.121806","[0.06297921, 0.047611993, 0.8894088]","[0.078148946, 0.054959506, 0.86689156]"
5285,10856,726,121291,"2015-03-07 09:36:41.844308","2015-03-07 09:36:41.844321","[0.078148946, 0.054959506, 0.86689156]","[0.06297921, 0.047611993, 0.8894088]"
5286,296,1052,121298,"2015-03-07 09:56:58.723298","2015-03-07 09:56:58.723311","[0.9696215, 0.030378582]","[0.8930917, 0.10690835]"
5287,296,1066,121307,"2015-03-07 11:19:51.94196","2015-03-07 11:19:51.941973","[0.008086029, 0.0031615016, 0.004661644, 0.008375024, 0.06914316, 0.042123206, 0.055750016, 0.0560929, 0.12390667, 0.17009997, 0.24282698, 0.06622148, 0.06409851, 0.085452974]","[0.008324397, 0.0031175793, 0.0045968797, 0.008258671, 0.06818257, 0.04140383, 0.05497549, 0.05525789, 0.12218526, 0.1677368, 0.2394534, 0.06530147, 0.06272943, 0.09847623]"
5288,296,1077,121307,"2015-03-07 11:19:51.947454","2015-03-07 11:19:51.947468","[0.018131513, 0.30729887, 0.02051113, 0.2801819, 0.050597116, 0.018202882, 0.030718504, 0.030412285, 0.13019611, 0.017846968, 0.09590273]","[0.01781399, 0.30107135, 0.02015194, 0.2778594, 0.04971105, 0.017884111, 0.030180562, 0.0298797, 0.1279161, 0.017534431, 0.10999735]"
5289,10854,1050,121308,"2015-03-07 11:20:20.837782","2015-03-07 11:20:20.837795","[7.797805e-07, 1.6050355e-05, 0.11600772, 0.69, 0.1083931, 0.049008865, 0.019665586, 0.008362351, 0.0085456325]","[6.764399e-07, 9.6311605e-06, 0.069611475, 0.7262204, 0.114083, 0.051581502, 0.020697897, 0.008801318, 0.00899422]"
5290,10644,369,121314,"2015-03-07 13:16:42.05343","2015-03-07 13:16:42.053444","[0.00030777373, 0.15367058, 0.09898852, 0.15651694, 0.1862806, 0.07314888, 0.15860188, 0.06072384, 0.11176112]","[0.00028640285, 0.14361906, 0.09242516, 0.21210736, 0.17409964, 0.068194546, 0.14836107, 0.05659606, 0.104310736]"
5291,10644,1117,121315,"2015-03-07 13:17:40.928143","2015-03-07 13:17:40.928156","[0.6598939, 0.34010613]","[0.58308136, 0.41691867]"
5292,10644,1117,121325,"2015-03-07 13:24:09.65825","2015-03-07 13:24:09.658264","[0.58308136, 0.41691867]","[0.54040766, 0.45959228]"
5293,10644,1050,121329,"2015-03-07 13:25:00.985244","2015-03-07 13:25:00.985257","[6.764399e-07, 9.6311605e-06, 0.069611475, 0.7262204, 0.114083, 0.051581502, 0.020697897, 0.008801318, 0.00899422]","[6.1034893e-07, 5.5257974e-06, 0.039938997, 0.74938476, 0.117721945, 0.053226806, 0.021358104, 0.009082054, 0.009281111]"
5294,10514,1117,121344,"2015-03-07 15:50:44.342561","2015-03-07 15:50:44.342581","[0.54040766, 0.45959228]","[0.48919922, 0.51080084]"
5295,296,582,121372,"2015-03-07 16:17:27.256617","2015-03-07 16:17:27.256631","[0.0025565128, 0.020297559, 0.060000002, 0.081462875, 0.835683]","[0.0018654546, 0.0148108695, 0.04378123, 0.05944242, 0.8801001]"
5296,10553,909,121455,"2015-03-08 16:02:40.986139","2015-03-08 16:02:40.986152","[0.008576312, 0.053906634, 0.16681677, 0.31202048, 0.45867974]","[0.0029563815, 0.021714818, 0.16474406, 0.32860166, 0.48198313]"
5297,296,909,121462,"2015-03-08 16:07:46.051911","2015-03-08 16:07:46.051925","[0.0029563815, 0.021714818, 0.16474406, 0.32860166, 0.48198313]","[0.0069741546, 0.044729233, 0.1662259, 0.31674752, 0.46532318]"
5298,10553,909,121469,"2015-03-08 16:10:34.650255","2015-03-08 16:10:34.650269","[0.0069741546, 0.044729233, 0.1662259, 0.31674752, 0.46532318]","[0.0029563848, 0.021714838, 0.16474406, 0.32860163, 0.4819831]"
5299,296,909,121473,"2015-03-08 16:12:24.007085","2015-03-08 16:12:24.007098","[0.0029563848, 0.021714838, 0.16474406, 0.32860163, 0.4819831]","[0.006172207, 0.040135562, 0.16593012, 0.3191136, 0.46864855]"
5300,10694,307,121486,"2015-03-08 17:00:48.269131","2015-03-08 17:00:48.269145","[0.028794471, 0.271107, 0.3566872, 0.31753823, 0.025873154]","[0.031085836, 0.274682, 0.36139095, 0.3063236, 0.026517553]"
5301,10554,1117,121492,"2015-03-08 17:39:47.419335","2015-03-08 17:39:47.419349","[0.48919922, 0.51080084]","[0.41238666, 0.58761334]"
5302,10554,726,121498,"2015-03-08 17:52:45.877775","2015-03-08 17:52:45.877788","[0.057298206, 0.04260183, 0.9001]","[0.04996111, 0.039020687, 0.91101825]"
5303,10514,726,121515,"2015-03-08 19:01:16.747461","2015-03-08 19:01:16.747475","[0.04996111, 0.039020687, 0.91101825]","[0.060632765, 0.04422938, 0.8951379]"
5357,2075,1043,122528,"2015-03-20 18:56:24.581009","2015-03-20 18:56:24.581023","[0.9992497, 0.0007502762]","[0.98752445, 0.01247556]"
