"id","question_id","category_id","created_at","updated_at"
7131,831,8,"2014-10-21 10:44:18.214152","2014-10-21 10:44:18.214152"
8700,909,8,"2014-12-23 20:30:21.992297","2014-12-23 20:30:21.992297"
5720,460,9,"2014-08-05 16:07:26.117088","2014-08-05 16:07:26.117088"
10422,1267,7,"2015-03-19 15:16:38.382589","2015-03-19 15:16:38.382589"
5836,680,3,"2014-08-18 11:36:32.495106","2014-08-18 11:36:32.495106"
5837,680,2,"2014-08-18 11:36:32.495106","2014-08-18 11:36:32.495106"
8701,909,14,"2014-12-23 20:30:21.992297","2014-12-23 20:30:21.992297"
8702,909,18,"2014-12-23 20:30:21.992297","2014-12-23 20:30:21.992297"
8031,194,20,"2014-12-03 10:43:35.605284","2014-12-03 10:43:35.605284"
8710,59,5,"2014-12-24 07:43:38.62321","2014-12-24 07:43:38.62321"
5857,329,10,"2014-08-18 13:55:07.777587","2014-08-18 13:55:07.777587"
5858,329,3,"2014-08-18 13:55:07.777587","2014-08-18 13:55:07.777587"
8711,59,8,"2014-12-24 07:43:38.62321","2014-12-24 07:43:38.62321"
8712,59,13,"2014-12-24 07:43:38.62321","2014-12-24 07:43:38.62321"
8713,63,5,"2014-12-24 07:44:06.659933","2014-12-24 07:44:06.659933"
8714,63,8,"2014-12-24 07:44:06.659933","2014-12-24 07:44:06.659933"
8032,199,9,"2014-12-03 10:43:53.373207","2014-12-03 10:43:53.373207"
8033,199,20,"2014-12-03 10:43:53.373207","2014-12-03 10:43:53.373207"
8715,63,13,"2014-12-24 07:44:06.659933","2014-12-24 07:44:06.659933"
8716,67,5,"2014-12-24 07:44:57.382473","2014-12-24 07:44:57.382473"
8717,67,8,"2014-12-24 07:44:57.382473","2014-12-24 07:44:57.382473"
8036,207,7,"2014-12-03 10:44:47.395672","2014-12-03 10:44:47.395672"
7426,451,8,"2014-11-06 08:59:40.373054","2014-11-06 08:59:40.373054"
7427,451,19,"2014-11-06 08:59:40.373054","2014-11-06 08:59:40.373054"
8718,67,13,"2014-12-24 07:44:57.382473","2014-12-24 07:44:57.382473"
4678,235,15,"2014-07-02 12:05:27.535471","2014-07-02 12:05:27.535471"
4688,245,15,"2014-07-02 12:05:31.388846","2014-07-02 12:05:31.388846"
4693,250,15,"2014-07-02 12:05:33.025211","2014-07-02 12:05:33.025211"
8730,789,8,"2014-12-24 12:49:53.079693","2014-12-24 12:49:53.079693"
8731,789,20,"2014-12-24 12:49:53.079693","2014-12-24 12:49:53.079693"
5869,206,10,"2014-08-18 13:58:56.239976","2014-08-18 13:58:56.239976"
5870,206,3,"2014-08-18 13:58:56.239976","2014-08-18 13:58:56.239976"
5871,841,10,"2014-08-18 13:59:22.019255","2014-08-18 13:59:22.019255"
4526,121,6,"2014-07-02 12:04:43.131739","2014-07-02 12:04:43.131739"
4527,121,1,"2014-07-02 12:04:43.131739","2014-07-02 12:04:43.131739"
8735,465,13,"2014-12-24 12:53:38.443827","2014-12-24 12:53:38.443827"
5872,841,8,"2014-08-18 13:59:22.019255","2014-08-18 13:59:22.019255"
5873,841,3,"2014-08-18 13:59:22.019255","2014-08-18 13:59:22.019255"
8736,465,8,"2014-12-24 12:53:38.443827","2014-12-24 12:53:38.443827"
5883,125,10,"2014-08-18 14:07:57.965364","2014-08-18 14:07:57.965364"
5884,125,8,"2014-08-18 14:07:57.965364","2014-08-18 14:07:57.965364"
5885,125,3,"2014-08-18 14:07:57.965364","2014-08-18 14:07:57.965364"
8737,465,20,"2014-12-24 12:53:38.443827","2014-12-24 12:53:38.443827"
8037,207,20,"2014-12-03 10:44:47.395672","2014-12-03 10:44:47.395672"
5896,682,1,"2014-08-18 14:12:35.376145","2014-08-18 14:12:35.376145"
5897,682,3,"2014-08-18 14:12:35.376145","2014-08-18 14:12:35.376145"
9468,816,8,"2015-02-06 18:18:20.643803","2015-02-06 18:18:20.643803"
8738,939,7,"2014-12-24 12:55:00.124072","2014-12-24 12:55:00.124072"
9469,816,3,"2015-02-06 18:18:20.643803","2015-02-06 18:18:20.643803"
9470,816,19,"2015-02-06 18:18:20.643803","2015-02-06 18:18:20.643803"
8043,213,10,"2014-12-03 10:45:56.10779","2014-12-03 10:45:56.10779"
8739,939,20,"2014-12-24 12:55:00.124072","2014-12-24 12:55:00.124072"
8044,213,20,"2014-12-03 10:45:56.10779","2014-12-03 10:45:56.10779"
10456,1271,8,"2015-03-24 17:40:05.036094","2015-03-24 17:40:05.036094"
10463,530,13,"2015-03-25 10:14:02.061106","2015-03-25 10:14:02.061106"
8047,220,7,"2014-12-03 10:46:53.254095","2014-12-03 10:46:53.254095"
8048,220,8,"2014-12-03 10:46:53.254095","2014-12-03 10:46:53.254095"
8049,220,20,"2014-12-03 10:46:53.254095","2014-12-03 10:46:53.254095"
8050,226,7,"2014-12-03 10:51:23.473447","2014-12-03 10:51:23.473447"
8051,226,20,"2014-12-03 10:51:23.473447","2014-12-03 10:51:23.473447"
4695,252,15,"2014-07-02 12:05:33.601603","2014-07-02 12:05:33.601603"
4701,256,7,"2014-07-02 12:05:35.196549","2014-07-02 12:05:35.196549"
4706,261,15,"2014-07-02 12:05:36.801058","2014-07-02 12:05:36.801058"
7435,468,13,"2014-11-06 09:00:43.611687","2014-11-06 09:00:43.611687"
4719,274,15,"2014-07-02 12:05:41.615466","2014-07-02 12:05:41.615466"
10464,530,20,"2015-03-25 10:14:02.061106","2015-03-25 10:14:02.061106"
7436,468,4,"2014-11-06 09:00:43.611687","2014-11-06 09:00:43.611687"
7437,468,19,"2014-11-06 09:00:43.611687","2014-11-06 09:00:43.611687"
10465,1139,13,"2015-03-25 10:40:08.036915","2015-03-25 10:40:08.036915"
10466,1139,10,"2015-03-25 10:40:08.036915","2015-03-25 10:40:08.036915"
10467,1139,20,"2015-03-25 10:40:08.036915","2015-03-25 10:40:08.036915"
8745,660,7,"2014-12-24 13:00:38.255111","2014-12-24 13:00:38.255111"
8746,660,13,"2014-12-24 13:00:38.255111","2014-12-24 13:00:38.255111"
8748,96,1,"2014-12-24 13:03:31.813886","2014-12-24 13:03:31.813886"
8749,96,7,"2014-12-24 13:03:31.813886","2014-12-24 13:03:31.813886"
5929,646,10,"2014-08-18 14:24:48.016638","2014-08-18 14:24:48.016638"
5930,646,2,"2014-08-18 14:24:48.016638","2014-08-18 14:24:48.016638"
5931,646,3,"2014-08-18 14:24:48.016638","2014-08-18 14:24:48.016638"
8750,91,1,"2014-12-24 13:06:35.079795","2014-12-24 13:06:35.079795"
8751,91,7,"2014-12-24 13:06:35.079795","2014-12-24 13:06:35.079795"
10468,1273,10,"2015-03-25 12:51:18.545503","2015-03-25 12:51:18.545503"
10469,1273,1,"2015-03-25 12:51:18.545503","2015-03-25 12:51:18.545503"
10470,1274,7,"2015-03-26 14:33:07.139754","2015-03-26 14:33:07.139754"
10472,1276,4,"2015-03-26 15:08:36.469291","2015-03-26 15:08:36.469291"
4581,163,12,"2014-07-02 12:05:00.731385","2014-07-02 12:05:00.731385"
4587,169,12,"2014-07-02 12:05:04.722205","2014-07-02 12:05:04.722205"
10473,1277,7,"2015-03-26 15:09:27.303166","2015-03-26 15:09:27.303166"
10474,1278,7,"2015-03-26 15:09:48.896381","2015-03-26 15:09:48.896381"
10475,1279,7,"2015-03-26 15:11:53.886964","2015-03-26 15:11:53.886964"
10476,1046,1,"2015-03-27 10:17:13.3804","2015-03-27 10:17:13.3804"
10477,822,5,"2015-03-30 10:27:32.629205","2015-03-30 10:27:32.629205"
10478,822,8,"2015-03-30 10:27:32.629205","2015-03-30 10:27:32.629205"
4620,187,15,"2014-07-02 12:05:11.630497","2014-07-02 12:05:11.630497"
10479,822,19,"2015-03-30 10:27:32.629205","2015-03-30 10:27:32.629205"
10480,353,13,"2015-03-30 11:36:17.97514","2015-03-30 11:36:17.97514"
4639,202,7,"2014-07-02 12:05:15.925741","2014-07-02 12:05:15.925741"
10481,1045,13,"2015-03-30 11:42:05.83378","2015-03-30 11:42:05.83378"
10482,1045,4,"2015-03-30 11:42:05.83378","2015-03-30 11:42:05.83378"
5942,322,2,"2014-08-18 14:32:17.996157","2014-08-18 14:32:17.996157"
5943,322,12,"2014-08-18 14:32:17.996157","2014-08-18 14:32:17.996157"
5944,322,3,"2014-08-18 14:32:17.996157","2014-08-18 14:32:17.996157"
10483,1045,5,"2015-03-30 11:42:05.83378","2015-03-30 11:42:05.83378"
10484,1045,8,"2015-03-30 11:42:05.83378","2015-03-30 11:42:05.83378"
10485,1045,14,"2015-03-30 11:42:05.83378","2015-03-30 11:42:05.83378"
10486,1260,7,"2015-03-30 14:04:54.544698","2015-03-30 14:04:54.544698"
10489,1281,7,"2015-03-30 15:26:07.207517","2015-03-30 15:26:07.207517"
10491,1283,7,"2015-03-30 16:56:37.018786","2015-03-30 16:56:37.018786"
10492,1284,12,"2015-03-31 10:54:52.324638","2015-03-31 10:54:52.324638"
10493,1285,4,"2015-03-31 11:43:42.608858","2015-03-31 11:43:42.608858"
10494,1286,12,"2015-03-31 11:59:31.501488","2015-03-31 11:59:31.501488"
10495,1287,7,"2015-03-31 12:01:39.648854","2015-03-31 12:01:39.648854"
10498,1143,1,"2015-03-31 14:15:13.786284","2015-03-31 14:15:13.786284"
9402,447,1,"2015-02-06 17:40:49.884279","2015-02-06 17:40:49.884279"
6120,885,7,"2014-09-02 12:48:20.457154","2014-09-02 12:48:20.457154"
6121,886,8,"2014-09-02 13:28:46.396256","2014-09-02 13:28:46.396256"
7418,438,10,"2014-11-06 08:58:41.656283","2014-11-06 08:58:41.656283"
4668,227,2,"2014-07-02 12:05:25.201422","2014-07-02 12:05:25.201422"
10975,1343,1,"2015-04-29 14:57:28.49635","2015-04-29 14:57:28.49635"
4974,494,7,"2014-07-02 12:07:23.498061","2014-07-02 12:07:23.498061"
6123,887,8,"2014-09-02 13:44:49.518307","2014-09-02 13:44:49.518307"
5702,742,13,"2014-08-04 14:55:17.156081","2014-08-04 14:55:17.156081"
5703,742,10,"2014-08-04 14:55:17.156081","2014-08-04 14:55:17.156081"
4979,499,7,"2014-07-02 12:07:28.761713","2014-07-02 12:07:28.761713"
6127,890,8,"2014-09-02 14:11:48.213492","2014-09-02 14:11:48.213492"
5704,742,14,"2014-08-04 14:55:17.156081","2014-08-04 14:55:17.156081"
6128,891,8,"2014-09-02 14:40:04.5508","2014-09-02 14:40:04.5508"
6130,892,8,"2014-09-02 14:43:53.014198","2014-09-02 14:43:53.014198"
7419,438,3,"2014-11-06 08:58:41.656283","2014-11-06 08:58:41.656283"
10428,529,18,"2015-03-19 16:12:00.903821","2015-03-19 16:12:00.903821"
6134,401,5,"2014-09-03 10:43:53.295194","2014-09-03 10:43:53.295194"
5710,785,13,"2014-08-05 12:29:22.231153","2014-08-05 12:29:22.231153"
6135,401,8,"2014-09-03 10:43:53.295194","2014-09-03 10:43:53.295194"
6136,385,1,"2014-09-03 10:55:05.750665","2014-09-03 10:55:05.750665"
4680,237,15,"2014-07-02 12:05:28.221393","2014-07-02 12:05:28.221393"
4685,242,15,"2014-07-02 12:05:30.083447","2014-07-02 12:05:30.083447"
4985,505,7,"2014-07-02 12:07:36.987238","2014-07-02 12:07:36.987238"
7420,438,19,"2014-11-06 08:58:41.656283","2014-11-06 08:58:41.656283"
5712,748,5,"2014-08-05 13:57:06.273984","2014-08-05 13:57:06.273984"
9403,447,19,"2015-02-06 17:40:49.884279","2015-02-06 17:40:49.884279"
9849,1052,13,"2015-02-12 14:46:00.737627","2015-02-12 14:46:00.737627"
9850,1052,8,"2015-02-12 14:46:00.737627","2015-02-12 14:46:00.737627"
9851,1052,20,"2015-02-12 14:46:00.737627","2015-02-12 14:46:00.737627"
9853,1056,8,"2015-02-12 14:46:26.159718","2015-02-12 14:46:26.159718"
5721,685,6,"2014-08-06 10:15:56.773912","2014-08-06 10:15:56.773912"
4690,247,15,"2014-07-02 12:05:31.93822","2014-07-02 12:05:31.93822"
8768,1066,4,"2014-12-31 17:05:39.760447","2014-12-31 17:05:39.760447"
10429,529,19,"2015-03-19 16:12:00.903821","2015-03-19 16:12:00.903821"
4989,509,13,"2014-07-02 12:07:39.451195","2014-07-02 12:07:39.451195"
8769,1066,18,"2014-12-31 17:05:39.760447","2014-12-31 17:05:39.760447"
10430,529,13,"2015-03-19 16:12:00.903821","2015-03-19 16:12:00.903821"
9854,1056,20,"2015-02-12 14:46:26.159718","2015-02-12 14:46:26.159718"
8577,1103,2,"2014-12-09 12:14:37.342387","2014-12-09 12:14:37.342387"
8968,1164,10,"2015-01-21 14:47:35.514322","2015-01-21 14:47:35.514322"
8969,1164,8,"2015-01-21 14:47:35.514322","2015-01-21 14:47:35.514322"
8970,1164,1,"2015-01-21 14:47:35.514322","2015-01-21 14:47:35.514322"
8971,1164,2,"2015-01-21 14:47:35.514322","2015-01-21 14:47:35.514322"
8972,720,7,"2015-01-21 16:46:55.062954","2015-01-21 16:46:55.062954"
4705,260,15,"2014-07-02 12:05:36.54923","2014-07-02 12:05:36.54923"
4707,262,15,"2014-07-02 12:05:37.090304","2014-07-02 12:05:37.090304"
4711,266,15,"2014-07-02 12:05:38.981897","2014-07-02 12:05:38.981897"
4712,267,15,"2014-07-02 12:05:39.233052","2014-07-02 12:05:39.233052"
4715,270,15,"2014-07-02 12:05:40.433182","2014-07-02 12:05:40.433182"
4720,275,15,"2014-07-02 12:05:41.995901","2014-07-02 12:05:41.995901"
4725,280,15,"2014-07-02 12:05:43.797882","2014-07-02 12:05:43.797882"
10457,1272,8,"2015-03-24 17:59:46.078156","2015-03-24 17:59:46.078156"
10461,1266,7,"2015-03-25 10:12:44.935644","2015-03-25 10:12:44.935644"
10499,307,7,"2015-03-31 15:17:46.226571","2015-03-31 15:17:46.226571"
4751,304,1,"2014-07-02 12:05:53.475463","2014-07-02 12:05:53.475463"
8973,720,19,"2015-01-21 16:46:55.062954","2015-01-21 16:46:55.062954"
10500,307,1,"2015-03-31 15:17:46.226571","2015-03-31 15:17:46.226571"
9430,309,7,"2015-02-06 18:05:54.500658","2015-02-06 18:05:54.500658"
10501,307,20,"2015-03-31 15:17:46.226571","2015-03-31 15:17:46.226571"
9431,309,19,"2015-02-06 18:05:54.500658","2015-02-06 18:05:54.500658"
4781,325,13,"2014-07-02 12:06:03.883578","2014-07-02 12:06:03.883578"
10505,681,8,"2015-03-31 18:06:31.702294","2015-03-31 18:06:31.702294"
9866,1074,12,"2015-02-12 14:48:56.237505","2015-02-12 14:48:56.237505"
9867,1074,20,"2015-02-12 14:48:56.237505","2015-02-12 14:48:56.237505"
9868,1075,4,"2015-02-12 14:49:25.297621","2015-02-12 14:49:25.297621"
10506,681,5,"2015-03-31 18:06:31.702294","2015-03-31 18:06:31.702294"
10507,681,20,"2015-03-31 18:06:31.702294","2015-03-31 18:06:31.702294"
9869,1075,9,"2015-02-12 14:49:25.297621","2015-02-12 14:49:25.297621"
10508,846,4,"2015-04-01 10:39:11.21268","2015-04-01 10:39:11.21268"
10509,846,20,"2015-04-01 10:39:11.21268","2015-04-01 10:39:11.21268"
4850,390,7,"2014-07-02 12:06:24.556533","2014-07-02 12:06:24.556533"
4865,400,8,"2014-07-02 12:06:28.155054","2014-07-02 12:06:28.155054"
4882,415,13,"2014-07-02 12:06:33.008799","2014-07-02 12:06:33.008799"
7489,679,7,"2014-11-06 09:12:51.340858","2014-11-06 09:12:51.340858"
8982,1093,13,"2015-01-22 11:42:25.462573","2015-01-22 11:42:25.462573"
8983,1093,8,"2015-01-22 11:42:25.462573","2015-01-22 11:42:25.462573"
7490,679,19,"2014-11-06 09:12:51.340858","2014-11-06 09:12:51.340858"
4917,444,13,"2014-07-02 12:06:49.709091","2014-07-02 12:06:49.709091"
4918,444,8,"2014-07-02 12:06:49.709091","2014-07-02 12:06:49.709091"
8984,1063,10,"2015-01-22 11:42:49.515752","2015-01-22 11:42:49.515752"
8985,1063,8,"2015-01-22 11:42:49.515752","2015-01-22 11:42:49.515752"
4931,453,8,"2014-07-02 12:06:53.093056","2014-07-02 12:06:53.093056"
4941,464,8,"2014-07-02 12:06:59.019926","2014-07-02 12:06:59.019926"
8986,1063,14,"2015-01-22 11:42:49.515752","2015-01-22 11:42:49.515752"
8987,803,10,"2015-01-22 11:43:09.404555","2015-01-22 11:43:09.404555"
4954,474,7,"2014-07-02 12:07:04.309187","2014-07-02 12:07:04.309187"
4960,480,7,"2014-07-02 12:07:09.719186","2014-07-02 12:07:09.719186"
4965,485,7,"2014-07-02 12:07:13.732706","2014-07-02 12:07:13.732706"
4968,488,7,"2014-07-02 12:07:16.996789","2014-07-02 12:07:16.996789"
4970,490,7,"2014-07-02 12:07:19.149539","2014-07-02 12:07:19.149539"
4998,516,7,"2014-07-02 12:07:47.786359","2014-07-02 12:07:47.786359"
5008,526,7,"2014-07-02 12:08:03.874201","2014-07-02 12:08:03.874201"
5010,528,7,"2014-07-02 12:08:07.228913","2014-07-02 12:08:07.228913"
8988,803,8,"2015-01-22 11:43:09.404555","2015-01-22 11:43:09.404555"
8989,803,14,"2015-01-22 11:43:09.404555","2015-01-22 11:43:09.404555"
5027,544,7,"2014-07-02 12:08:16.618818","2014-07-02 12:08:16.618818"
5046,563,4,"2014-07-02 12:08:21.237636","2014-07-02 12:08:21.237636"
8990,803,3,"2015-01-22 11:43:09.404555","2015-01-22 11:43:09.404555"
6719,107,2,"2014-10-07 14:57:52.088498","2014-10-07 14:57:52.088498"
8991,803,20,"2015-01-22 11:43:09.404555","2015-01-22 11:43:09.404555"
8992,1166,7,"2015-01-22 11:58:27.561598","2015-01-22 11:58:27.561598"
5086,596,7,"2014-07-02 12:08:39.009794","2014-07-02 12:08:39.009794"
5100,608,12,"2014-07-02 12:08:47.589452","2014-07-02 12:08:47.589452"
5111,618,7,"2014-07-02 12:08:51.403933","2014-07-02 12:08:51.403933"
8995,1168,10,"2015-01-22 14:16:54.322492","2015-01-22 14:16:54.322492"
5146,645,8,"2014-07-02 12:09:00.261159","2014-07-02 12:09:00.261159"
5152,651,10,"2014-07-02 12:09:02.767136","2014-07-02 12:09:02.767136"
5153,651,8,"2014-07-02 12:09:02.767136","2014-07-02 12:09:02.767136"
5154,651,2,"2014-07-02 12:09:02.767136","2014-07-02 12:09:02.767136"
5173,657,14,"2014-07-02 12:09:06.524593","2014-07-02 12:09:06.524593"
8998,1170,5,"2015-01-22 14:44:43.542995","2015-01-22 14:44:43.542995"
7503,710,10,"2014-11-06 09:17:42.429058","2014-11-06 09:17:42.429058"
9000,1172,1,"2015-01-22 15:20:05.069785","2015-01-22 15:20:05.069785"
9030,18,5,"2015-01-26 14:20:11.541852","2015-01-26 14:20:11.541852"
10804,1004,7,"2015-04-23 22:38:14.464478","2015-04-23 22:38:14.464478"
10805,1004,11,"2015-04-23 22:38:14.464478","2015-04-23 22:38:14.464478"
5955,161,10,"2014-08-18 14:36:36.348205","2014-08-18 14:36:36.348205"
5956,161,3,"2014-08-18 14:36:36.348205","2014-08-18 14:36:36.348205"
8762,1073,12,"2014-12-29 15:59:11.753057","2014-12-29 15:59:11.753057"
6124,888,8,"2014-09-02 13:51:43.875205","2014-09-02 13:51:43.875205"
8765,1070,7,"2014-12-30 16:37:03.621358","2014-12-30 16:37:03.621358"
6125,889,1,"2014-09-02 14:08:12.587719","2014-09-02 14:08:12.587719"
6459,65,5,"2014-10-03 21:34:51.010116","2014-10-03 21:34:51.010116"
6460,65,8,"2014-10-03 21:34:51.010116","2014-10-03 21:34:51.010116"
10503,1160,10,"2015-03-31 15:23:15.980296","2015-03-31 15:23:15.980296"
9452,565,18,"2015-02-06 18:11:30.491814","2015-02-06 18:11:30.491814"
9453,565,19,"2015-02-06 18:11:30.491814","2015-02-06 18:11:30.491814"
9870,1075,20,"2015-02-12 14:49:25.297621","2015-02-12 14:49:25.297621"
9879,1089,10,"2015-02-12 14:50:42.795182","2015-02-12 14:50:42.795182"
9880,1089,1,"2015-02-12 14:50:42.795182","2015-02-12 14:50:42.795182"
8779,1090,13,"2015-01-04 12:45:35.626005","2015-01-04 12:45:35.626005"
6149,174,7,"2014-09-07 20:07:24.214322","2014-09-07 20:07:24.214322"
6461,65,13,"2014-10-03 21:34:51.010116","2014-10-03 21:34:51.010116"
9454,565,5,"2015-02-06 18:11:30.491814","2015-02-06 18:11:30.491814"
9455,565,8,"2015-02-06 18:11:30.491814","2015-02-06 18:11:30.491814"
10504,1160,1,"2015-03-31 15:23:15.980296","2015-03-31 15:23:15.980296"
10510,847,4,"2015-04-01 10:40:53.541583","2015-04-01 10:40:53.541583"
6443,55,5,"2014-10-03 21:22:52.783497","2014-10-03 21:22:52.783497"
6444,55,8,"2014-10-03 21:22:52.783497","2014-10-03 21:22:52.783497"
6445,55,13,"2014-10-03 21:22:52.783497","2014-10-03 21:22:52.783497"
6465,68,5,"2014-10-03 21:35:30.137172","2014-10-03 21:35:30.137172"
6466,68,8,"2014-10-03 21:35:30.137172","2014-10-03 21:35:30.137172"
6467,68,13,"2014-10-03 21:35:30.137172","2014-10-03 21:35:30.137172"
10511,847,19,"2015-04-01 10:40:53.541583","2015-04-01 10:40:53.541583"
9494,933,7,"2015-02-06 18:25:27.989654","2015-02-06 18:25:27.989654"
9495,933,19,"2015-02-06 18:25:27.989654","2015-02-06 18:25:27.989654"
9502,328,10,"2015-02-06 18:31:48.132584","2015-02-06 18:31:48.132584"
6476,90,10,"2014-10-03 21:38:39.117509","2014-10-03 21:38:39.117509"
6477,90,2,"2014-10-03 21:38:39.117509","2014-10-03 21:38:39.117509"
10512,848,4,"2015-04-01 10:41:42.372597","2015-04-01 10:41:42.372597"
9881,1089,2,"2015-02-12 14:50:42.795182","2015-02-12 14:50:42.795182"
9882,1089,20,"2015-02-12 14:50:42.795182","2015-02-12 14:50:42.795182"
9883,1092,7,"2015-02-12 14:51:10.818255","2015-02-12 14:51:10.818255"
8072,349,12,"2014-12-03 10:57:21.305749","2014-12-03 10:57:21.305749"
8073,349,20,"2014-12-03 10:57:21.305749","2014-12-03 10:57:21.305749"
9503,328,19,"2015-02-06 18:31:48.132584","2015-02-06 18:31:48.132584"
9519,123,2,"2015-02-06 18:39:27.316888","2015-02-06 18:39:27.316888"
6500,104,6,"2014-10-03 21:42:57.798785","2014-10-03 21:42:57.798785"
6501,104,7,"2014-10-03 21:42:57.798785","2014-10-03 21:42:57.798785"
8076,359,10,"2014-12-03 10:58:18.506263","2014-12-03 10:58:18.506263"
8077,359,20,"2014-12-03 10:58:18.506263","2014-12-03 10:58:18.506263"
6511,111,6,"2014-10-03 21:48:02.270312","2014-10-03 21:48:02.270312"
6512,111,1,"2014-10-03 21:48:02.270312","2014-10-03 21:48:02.270312"
6516,114,6,"2014-10-03 21:48:57.124265","2014-10-03 21:48:57.124265"
6517,114,13,"2014-10-03 21:48:57.124265","2014-10-03 21:48:57.124265"
6518,114,1,"2014-10-03 21:48:57.124265","2014-10-03 21:48:57.124265"
6523,116,6,"2014-10-03 21:50:04.514789","2014-10-03 21:50:04.514789"
6524,116,13,"2014-10-03 21:50:04.514789","2014-10-03 21:50:04.514789"
6525,116,1,"2014-10-03 21:50:04.514789","2014-10-03 21:50:04.514789"
6531,284,1,"2014-10-03 21:52:28.581814","2014-10-03 21:52:28.581814"
6532,285,1,"2014-10-03 21:52:38.45719","2014-10-03 21:52:38.45719"
6533,286,1,"2014-10-03 21:53:06.725207","2014-10-03 21:53:06.725207"
9520,123,19,"2015-02-06 18:39:27.316888","2015-02-06 18:39:27.316888"
8780,1090,8,"2015-01-04 12:45:35.626005","2015-01-04 12:45:35.626005"
10513,848,20,"2015-04-01 10:41:42.372597","2015-04-01 10:41:42.372597"
8578,925,7,"2014-12-09 15:47:35.408346","2014-12-09 15:47:35.408346"
8579,925,19,"2014-12-09 15:47:35.408346","2014-12-09 15:47:35.408346"
10514,1290,2,"2015-04-06 15:10:10.823403","2015-04-06 15:10:10.823403"
6548,320,14,"2014-10-03 22:00:37.031632","2014-10-03 22:00:37.031632"
6550,335,7,"2014-10-03 22:01:16.301076","2014-10-03 22:01:16.301076"
6560,364,8,"2014-10-03 22:04:30.154789","2014-10-03 22:04:30.154789"
6561,364,14,"2014-10-03 22:04:30.154789","2014-10-03 22:04:30.154789"
6562,364,11,"2014-10-03 22:04:30.154789","2014-10-03 22:04:30.154789"
6571,7,1,"2014-10-03 22:06:13.640489","2014-10-03 22:06:13.640489"
6572,23,9,"2014-10-03 22:06:20.758902","2014-10-03 22:06:20.758902"
6573,23,4,"2014-10-03 22:06:20.758902","2014-10-03 22:06:20.758902"
6574,80,2,"2014-10-03 22:08:08.610809","2014-10-03 22:08:08.610809"
6575,89,3,"2014-10-03 22:08:46.266581","2014-10-03 22:08:46.266581"
6576,82,2,"2014-10-03 22:09:49.629224","2014-10-03 22:09:49.629224"
6577,81,2,"2014-10-03 22:10:09.010928","2014-10-03 22:10:09.010928"
6578,83,2,"2014-10-03 22:10:31.054981","2014-10-03 22:10:31.054981"
6580,87,3,"2014-10-03 22:11:31.380344","2014-10-03 22:11:31.380344"
9884,1092,20,"2015-02-12 14:51:10.818255","2015-02-12 14:51:10.818255"
6724,764,12,"2014-10-07 21:06:01.792216","2014-10-07 21:06:01.792216"
9896,1109,7,"2015-02-12 14:52:58.877151","2015-02-12 14:52:58.877151"
6731,336,7,"2014-10-07 21:13:56.153156","2014-10-07 21:13:56.153156"
6732,336,13,"2014-10-07 21:13:56.153156","2014-10-07 21:13:56.153156"
9897,1109,20,"2015-02-12 14:52:58.877151","2015-02-12 14:52:58.877151"
10515,1291,1,"2015-04-06 15:11:56.507816","2015-04-06 15:11:56.507816"
10518,1292,12,"2015-04-08 14:47:02.516468","2015-04-08 14:47:02.516468"
10519,1293,8,"2015-04-08 14:52:38.2621","2015-04-08 14:52:38.2621"
10520,1294,12,"2015-04-08 17:12:44.760565","2015-04-08 17:12:44.760565"
10521,1295,13,"2015-04-08 17:23:49.532314","2015-04-08 17:23:49.532314"
7142,1022,7,"2014-10-22 00:37:06.652092","2014-10-22 00:37:06.652092"
7144,1023,7,"2014-10-22 00:37:50.799332","2014-10-22 00:37:50.799332"
9057,1176,13,"2015-01-27 12:37:55.514858","2015-01-27 12:37:55.514858"
9065,287,7,"2015-01-28 14:25:03.457456","2015-01-28 14:25:03.457456"
9066,287,1,"2015-01-28 14:25:03.457456","2015-01-28 14:25:03.457456"
9075,177,4,"2015-01-28 14:32:14.092427","2015-01-28 14:32:14.092427"
9076,177,5,"2015-01-28 14:32:14.092427","2015-01-28 14:32:14.092427"
9077,177,8,"2015-01-28 14:32:14.092427","2015-01-28 14:32:14.092427"
9078,175,4,"2015-01-28 14:33:01.764417","2015-01-28 14:33:01.764417"
9079,175,5,"2015-01-28 14:33:01.764417","2015-01-28 14:33:01.764417"
9080,175,8,"2015-01-28 14:33:01.764417","2015-01-28 14:33:01.764417"
9081,175,19,"2015-01-28 14:33:01.764417","2015-01-28 14:33:01.764417"
9082,908,4,"2015-01-28 14:34:07.630829","2015-01-28 14:34:07.630829"
7180,854,12,"2014-10-26 16:45:52.50304","2014-10-26 16:45:52.50304"
9085,211,7,"2015-01-28 14:37:14.53995","2015-01-28 14:37:14.53995"
9089,378,18,"2015-01-28 14:41:28.993009","2015-01-28 14:41:28.993009"
9090,378,19,"2015-01-28 14:41:28.993009","2015-01-28 14:41:28.993009"
7184,74,2,"2014-10-26 16:48:14.533295","2014-10-26 16:48:14.533295"
7188,165,7,"2014-10-26 17:35:46.882761","2014-10-26 17:35:46.882761"
7189,108,3,"2014-10-26 17:36:16.943606","2014-10-26 17:36:16.943606"
7190,98,1,"2014-10-26 17:37:04.187775","2014-10-26 17:37:04.187775"
7191,98,7,"2014-10-26 17:37:04.187775","2014-10-26 17:37:04.187775"
7194,99,1,"2014-10-26 17:38:36.933348","2014-10-26 17:38:36.933348"
